ArrestSurrenderID,CaseMasterID,ArrestSurrenderTypeID,ArrestSurrenderDate,ArrestSurrenderStateId,ArrestSurrenderDistrictId,PoliceStationID,IOID,CourtID,AccusedMasterID,IsAccused,IsComplainantAccused
15373,15373,2,2024-11-08,1,4404,20,282,4,15373,1,0
15376,15376,2,2023-01-24,1,4409,52,74,9,15376,1,0
15378,15378,2,2023-03-16,1,4404,22,197,4,15378,1,0
15383,15383,2,2024-01-01,1,4403,18,305,3,15383,1,0
15384,15384,2,2024-09-04,1,4418,108,52,18,15384,1,0
15385,15385,2,2023-05-22,1,4419,114,28,19,15385,1,0
15390,15390,1,2023-05-10,1,4415,87,357,15,15390,1,0
15393,15393,2,2025-04-21,1,4415,86,256,15,15393,1,0
15395,15395,2,2023-05-25,1,4412,70,221,12,15395,1,0
15396,15396,2,2025-04-13,1,4407,38,152,7,15396,1,0
15397,15397,1,2023-06-17,1,4414,80,397,14,15397,1,0
15398,15398,1,2023-09-11,1,4415,87,357,15,15398,1,0
15405,15405,1,2023-01-15,1,4407,41,92,7,15405,1,0
15416,15416,2,2023-11-13,1,4419,109,91,19,15416,1,0
15417,15417,1,2025-10-08,1,4404,24,199,4,15417,1,0
15421,15421,2,2024-04-10,1,4411,64,336,11,15421,1,0
15422,15422,2,2025-04-12,1,4409,50,188,9,15422,1,0
15423,15423,1,2023-08-03,1,4403,18,277,3,15423,1,0
15424,15424,2,2024-11-11,1,4415,86,318,15,15424,1,0
15425,15425,2,2023-02-11,1,4413,75,312,13,15425,1,0
15427,15427,1,2024-01-01,1,4414,82,205,14,15427,1,0
15428,15428,2,2025-03-05,1,4410,56,201,10,15428,1,0
15429,15429,2,2024-03-01,1,4417,97,343,17,15429,1,0
15430,15430,2,2024-09-28,1,4418,103,15,18,15430,1,0
15434,15434,1,2023-06-09,1,4419,113,171,19,15434,1,0
15437,15437,1,2024-07-05,1,4413,76,154,13,15437,1,0
15439,15439,1,2023-10-25,1,4411,61,62,11,15439,1,0
15443,15443,1,2023-07-29,1,4401,3,82,1,15443,1,0
15446,15446,1,2025-02-13,1,4404,21,111,4,15446,1,0
15447,15447,2,2024-07-29,1,4417,100,210,17,15447,1,0
15451,15451,1,2025-02-07,1,4417,97,343,17,15451,1,0
15454,15454,1,2025-11-20,1,4401,1,249,1,15454,1,0
15460,15460,2,2023-04-17,1,4414,80,397,14,15460,1,0
15461,15461,1,2024-12-25,1,4409,53,377,9,15461,1,0
15463,15463,1,2025-02-18,1,4404,21,298,4,15463,1,0
15464,15464,2,2024-07-19,1,4412,67,36,12,15464,1,0
15465,15465,2,2026-01-06,1,4412,68,63,12,15465,1,0
15467,15467,2,2023-12-12,1,4409,54,64,9,15467,1,0
15470,15470,1,2025-03-30,1,4402,11,215,2,15470,1,0
15473,15473,2,2024-11-05,1,4411,66,319,11,15473,1,0
15474,15474,1,2025-06-29,1,4407,37,71,7,15474,1,0
15477,15477,1,2023-10-07,1,4411,66,319,11,15477,1,0
15479,15479,1,2025-08-01,1,4405,30,298,5,15479,1,0
15482,15482,1,2024-09-05,1,4409,51,323,9,15482,1,0
15489,15489,1,2023-12-04,1,4407,40,286,7,15489,1,0
15491,15491,1,2023-11-07,1,4416,91,153,16,15491,1,0
15494,15494,1,2024-08-28,1,4420,118,375,20,15494,1,0
15496,15496,1,2025-01-18,1,4416,96,253,16,15496,1,0
15497,15497,1,2025-04-05,1,4411,66,164,11,15497,1,0
15498,15498,2,2023-09-18,1,4405,26,400,5,15498,1,0
15499,15499,2,2025-01-23,1,4409,49,309,9,15499,1,0
15502,15502,1,2023-06-06,1,4407,38,152,7,15502,1,0
15505,15505,2,2024-08-13,1,4412,69,196,12,15505,1,0
15508,15508,2,2025-05-30,1,4401,4,34,1,15508,1,0
15512,15512,1,2023-06-18,1,4415,85,115,15,15512,1,0
15516,15516,2,2023-09-21,1,4411,61,62,11,15516,1,0
15518,15518,2,2025-05-17,1,4412,68,63,12,15518,1,0
15522,15522,1,2023-07-16,1,4415,89,45,15,15522,1,0
15523,15523,2,2024-09-09,1,4401,5,106,1,15523,1,0
15525,15525,2,2024-11-23,1,4420,120,138,20,15525,1,0
15526,15526,2,2023-05-09,1,4419,111,242,19,15526,1,0
15527,15527,2,2024-11-08,1,4420,117,384,20,15527,1,0
15528,15528,2,2025-10-07,1,4403,14,101,3,15528,1,0
15530,15530,2,2024-08-09,1,4401,5,276,1,15530,1,0
15531,15531,1,2024-11-22,1,4419,110,85,19,15531,1,0
15532,15532,2,2024-01-09,1,4401,5,106,1,15532,1,0
15534,15534,1,2025-05-22,1,4418,105,9,18,15534,1,0
15541,15541,2,2024-05-11,1,4416,96,253,16,15541,1,0
15545,15545,2,2025-07-26,1,4410,55,304,10,15545,1,0
15546,15546,2,2023-07-23,1,4401,3,82,1,15546,1,0
15547,15547,2,2023-09-30,1,4406,34,160,6,15547,1,0
15552,15552,2,2025-06-23,1,4412,70,100,12,15552,1,0
15554,15554,2,2024-08-02,1,4419,111,242,19,15554,1,0
15559,15559,2,2024-05-06,1,4405,28,341,5,15559,1,0
15563,15563,1,2025-12-13,1,4416,92,227,16,15563,1,0
15564,15564,2,2023-04-09,1,4420,115,275,20,15564,1,0
15567,15567,2,2024-10-13,1,4401,1,249,1,15567,1,0
15569,15569,2,2025-06-10,1,4416,92,227,16,15569,1,0
15572,15572,1,2024-07-20,1,4417,100,210,17,15572,1,0
15577,15577,2,2025-09-24,1,4408,43,379,8,15577,1,0
15578,15578,2,2023-07-19,1,4410,56,398,10,15578,1,0
15585,15585,1,2024-12-10,1,4403,13,108,3,15585,1,0
15591,15591,2,2025-02-18,1,4406,33,132,6,15591,1,0
15592,15592,2,2023-07-27,1,4407,41,92,7,15592,1,0
15594,15594,1,2024-11-19,1,4404,21,144,4,15594,1,0
15595,15595,2,2024-01-05,1,4401,4,34,1,15595,1,0
15603,15603,2,2023-06-27,1,4402,9,294,2,15603,1,0
15609,15609,1,2024-10-05,1,4402,8,220,2,15609,1,0
15610,15610,1,2025-06-08,1,4415,90,255,15,15610,1,0
15613,15613,2,2024-11-30,1,4409,49,309,9,15613,1,0
15614,15614,1,2024-10-24,1,4414,84,176,14,15614,1,0
15615,15615,2,2023-12-13,1,4407,38,237,7,15615,1,0
15617,15617,1,2026-01-08,1,4405,27,114,5,15617,1,0
15619,15619,2,2025-06-06,1,4408,44,116,8,15619,1,0
15629,15629,2,2025-08-25,1,4406,33,96,6,15629,1,0
15630,15630,1,2025-04-21,1,4404,23,330,4,15630,1,0
15633,15633,2,2024-02-28,1,4416,94,145,16,15633,1,0
15638,15638,1,2023-04-24,1,4409,49,309,9,15638,1,0
15641,15641,2,2023-08-27,1,4417,102,39,17,15641,1,0
15642,15642,1,2023-07-02,1,4409,49,309,9,15642,1,0
15644,15644,2,2025-02-05,1,4413,75,312,13,15644,1,0
15648,15648,2,2025-02-04,1,4407,37,71,7,15648,1,0
15650,15650,2,2023-01-10,1,4401,4,34,1,15650,1,0
15652,15652,1,2024-07-21,1,4417,100,111,17,15652,1,0
15653,15653,2,2025-07-27,1,4404,20,282,4,15653,1,0
15654,15654,2,2024-02-23,1,4407,40,293,7,15654,1,0
15656,15656,2,2024-07-30,1,4413,75,58,13,15656,1,0
15657,15657,2,2025-11-18,1,4407,40,293,7,15657,1,0
15659,15659,2,2025-01-25,1,4415,88,289,15,15659,1,0
15660,15660,1,2025-09-20,1,4407,38,147,7,15660,1,0
15661,15661,2,2024-08-02,1,4411,63,95,11,15661,1,0
15662,15662,2,2025-10-14,1,4417,98,387,17,15662,1,0
15667,15667,1,2023-05-11,1,4403,18,172,3,15667,1,0
15670,15670,1,2024-06-08,1,4402,10,346,2,15670,1,0
15671,15671,2,2024-06-03,1,4407,41,268,7,15671,1,0
15674,15674,1,2024-07-27,1,4406,36,339,6,15674,1,0
15676,15676,2,2023-05-14,1,4405,28,341,5,15676,1,0
15679,15679,1,2023-08-25,1,4415,87,297,15,15679,1,0
15683,15683,2,2023-01-19,1,4416,91,21,16,15683,1,0
15687,15687,2,2023-11-24,1,4420,116,107,20,15687,1,0
15689,15689,2,2024-03-18,1,4414,79,23,14,15689,1,0
15690,15690,2,2024-08-27,1,4404,23,75,4,15690,1,0
15691,15691,1,2025-08-21,1,4420,117,61,20,15691,1,0
15692,15692,2,2025-06-20,1,4410,60,31,10,15692,1,0
15693,15693,1,2024-11-09,1,4408,46,10,8,15693,1,0
15694,15694,1,2026-01-10,1,4417,97,194,17,15694,1,0
15695,15695,2,2024-05-09,1,4405,28,341,5,15695,1,0
15697,15697,2,2023-09-16,1,4416,91,19,16,15697,1,0
15699,15699,2,2024-02-01,1,4403,18,305,3,15699,1,0
15700,15700,1,2025-08-14,1,4404,20,282,4,15700,1,0
15703,15703,1,2025-10-27,1,4406,33,96,6,15703,1,0
15706,15706,1,2023-01-27,1,4415,88,289,15,15706,1,0
15707,15707,1,2025-04-02,1,4402,11,215,2,15707,1,0
15711,15711,1,2024-02-18,1,4404,20,282,4,15711,1,0
15712,15712,1,2025-12-08,1,4419,110,85,19,15712,1,0
15714,15714,1,2025-04-03,1,4402,10,93,2,15714,1,0
15718,15718,2,2023-09-12,1,4420,118,67,20,15718,1,0
15719,15719,2,2025-10-30,1,4408,44,116,8,15719,1,0
15721,15721,2,2023-03-04,1,4415,90,255,15,15721,1,0
15728,15728,1,2025-05-24,1,4418,103,15,18,15728,1,0
15729,15729,1,2025-05-15,1,4414,83,200,14,15729,1,0
15733,15733,2,2023-10-30,1,4401,2,86,1,15733,1,0
15734,15734,2,2023-11-03,1,4418,107,182,18,15734,1,0
15740,15740,1,2024-08-15,1,4403,14,366,3,15740,1,0
15748,15748,2,2024-09-27,1,4405,26,400,5,15748,1,0
15749,15749,2,2024-11-09,1,4413,75,18,13,15749,1,0
15750,15750,2,2024-04-01,1,4415,89,45,15,15750,1,0
15753,15753,2,2023-08-27,1,4403,16,319,3,15753,1,0
15757,15757,1,2025-11-19,1,4408,47,399,8,15757,1,0
15758,15758,1,2025-03-12,1,4418,104,150,18,15758,1,0
15759,15759,1,2023-11-03,1,4405,29,386,5,15759,1,0
15760,15760,2,2025-10-11,1,4410,59,87,10,15760,1,0
15764,15764,1,2025-05-04,1,4403,15,236,3,15764,1,0
15766,15766,1,2024-03-03,1,4403,17,334,3,15766,1,0
15767,15767,1,2024-02-25,1,4409,51,204,9,15767,1,0
15768,15768,1,2024-09-16,1,4401,6,364,1,15768,1,0
15769,15769,2,2025-01-26,1,4404,21,357,4,15769,1,0
15770,15770,2,2025-06-26,1,4413,75,312,13,15770,1,0
15773,15773,2,2024-12-16,1,4401,4,34,1,15773,1,0
15782,15782,2,2023-02-16,1,4405,26,400,5,15782,1,0
15787,15787,1,2024-11-11,1,4403,17,117,3,15787,1,0
15788,15788,1,2023-05-17,1,4404,22,197,4,15788,1,0
15789,15789,2,2024-08-23,1,4418,104,290,18,15789,1,0
15793,15793,2,2023-10-25,1,4407,40,286,7,15793,1,0
15794,15794,1,2024-09-16,1,4415,89,45,15,15794,1,0
15795,15795,2,2024-11-28,1,4420,117,384,20,15795,1,0
15796,15796,1,2024-04-24,1,4417,98,139,17,15796,1,0
15803,15803,1,2025-11-08,1,4408,45,50,8,15803,1,0
15805,15805,1,2023-03-12,1,4401,1,243,1,15805,1,0
15810,15810,2,2024-03-21,1,4413,76,271,13,15810,1,0
15814,15814,2,2024-12-04,1,4405,26,400,5,15814,1,0
15815,15815,2,2023-02-02,1,4401,2,86,1,15815,1,0
15818,15818,1,2023-11-04,1,4414,81,65,14,15818,1,0
15819,15819,2,2025-05-28,1,4417,102,8,17,15819,1,0
15830,15830,2,2023-07-14,1,4415,87,270,15,15830,1,0
15832,15832,2,2025-12-11,1,4417,98,139,17,15832,1,0
15834,15834,1,2024-07-30,1,4418,108,52,18,15834,1,0
15835,15835,2,2024-06-15,1,4406,32,68,6,15835,1,0
15838,15838,2,2023-11-09,1,4406,32,226,6,15838,1,0
15839,15839,2,2023-10-18,1,4408,47,399,8,15839,1,0
15845,15845,2,2025-10-23,1,4401,4,34,1,15845,1,0
15846,15846,2,2025-07-26,1,4410,56,201,10,15846,1,0
15848,15848,2,2025-01-12,1,4413,74,362,13,15848,1,0
15849,15849,2,2024-05-06,1,4405,26,400,5,15849,1,0
15853,15853,2,2024-03-19,1,4402,10,114,2,15853,1,0
15856,15856,1,2024-10-27,1,4419,112,103,19,15856,1,0
15857,15857,2,2023-10-24,1,4416,92,227,16,15857,1,0
15859,15859,1,2025-07-15,1,4413,73,212,13,15859,1,0
15862,15862,1,2023-08-16,1,4401,4,34,1,15862,1,0
15866,15866,2,2025-01-07,1,4406,33,96,6,15866,1,0
15868,15868,1,2025-04-01,1,4411,61,62,11,15868,1,0
15869,15869,1,2024-09-04,1,4408,44,116,8,15869,1,0
15870,15870,2,2024-10-31,1,4415,87,270,15,15870,1,0
15872,15872,2,2023-06-25,1,4414,84,176,14,15872,1,0
15875,15875,1,2025-07-15,1,4418,103,15,18,15875,1,0
15877,15877,2,2023-03-21,1,4403,18,172,3,15877,1,0
15882,15882,2,2024-05-28,1,4418,105,59,18,15882,1,0
15886,15886,1,2025-06-23,1,4417,102,8,17,15886,1,0
15887,15887,1,2023-01-25,1,4408,46,10,8,15887,1,0
15888,15888,1,2023-12-17,1,4406,35,209,6,15888,1,0
15893,15893,2,2024-09-03,1,4401,2,109,1,15893,1,0
15894,15894,2,2025-06-15,1,4406,31,161,6,15894,1,0
15897,15897,1,2023-01-26,1,4414,82,205,14,15897,1,0
15898,15898,1,2024-12-15,1,4405,26,400,5,15898,1,0
15899,15899,1,2025-09-14,1,4413,73,212,13,15899,1,0
15902,15902,1,2024-11-06,1,4401,3,331,1,15902,1,0
15905,15905,1,2025-01-15,1,4420,118,67,20,15905,1,0
15907,15907,1,2023-12-28,1,4401,6,207,1,15907,1,0
15909,15909,2,2025-02-16,1,4407,41,268,7,15909,1,0
15911,15911,2,2023-02-15,1,4416,95,11,16,15911,1,0
15913,15913,1,2023-05-31,1,4418,107,182,18,15913,1,0
15914,15914,1,2025-03-09,1,4413,75,312,13,15914,1,0
15922,15922,2,2024-11-27,1,4409,54,64,9,15922,1,0
15929,15929,2,2025-04-20,1,4404,23,129,4,15929,1,0
15932,15932,2,2024-09-13,1,4415,89,258,15,15932,1,0
15938,15938,1,2024-04-03,1,4402,12,349,2,15938,1,0
15939,15939,2,2023-11-01,1,4414,83,200,14,15939,1,0
15941,15941,2,2025-10-25,1,4409,49,309,9,15941,1,0
15942,15942,1,2023-05-26,1,4415,87,270,15,15942,1,0
15946,15946,2,2025-08-31,1,4403,17,131,3,15946,1,0
15948,15948,1,2024-03-08,1,4405,25,246,5,15948,1,0
15950,15950,2,2025-09-28,1,4415,88,289,15,15950,1,0
15954,15954,2,2024-03-28,1,4409,49,309,9,15954,1,0
15958,15958,2,2023-08-02,1,4407,38,237,7,15958,1,0
15960,15960,2,2023-05-07,1,4403,15,216,3,15960,1,0
15962,15962,1,2024-02-10,1,4410,56,201,10,15962,1,0
15967,15967,2,2024-03-17,1,4404,22,197,4,15967,1,0
15969,15969,1,2025-07-08,1,4403,16,12,3,15969,1,0
15972,15972,2,2024-06-06,1,4417,99,126,17,15972,1,0
15974,15974,1,2024-06-13,1,4414,83,200,14,15974,1,0
15978,15978,1,2024-02-05,1,4411,62,70,11,15978,1,0
15981,15981,1,2023-11-18,1,4406,35,320,6,15981,1,0
15984,15984,2,2025-05-08,1,4418,108,278,18,15984,1,0
15987,15987,1,2025-03-23,1,4415,85,115,15,15987,1,0
15988,15988,2,2023-06-07,1,4404,20,282,4,15988,1,0
15995,15995,2,2023-06-14,1,4405,29,32,5,15995,1,0
15996,15996,2,2025-06-17,1,4412,71,51,12,15996,1,0
16002,16002,1,2024-10-10,1,4419,114,266,19,16002,1,0
16004,16004,1,2024-10-01,1,4412,71,51,12,16004,1,0
16009,16009,1,2025-06-13,1,4408,47,191,8,16009,1,0
16011,16011,2,2023-03-26,1,4417,99,126,17,16011,1,0
16013,16013,2,2024-04-26,1,4410,58,247,10,16013,1,0
16016,16016,2,2023-08-14,1,4410,58,378,10,16016,1,0
16020,16020,1,2024-07-14,1,4408,48,240,8,16020,1,0
16022,16022,2,2023-08-20,1,4411,66,319,11,16022,1,0
16023,16023,2,2023-12-09,1,4416,96,253,16,16023,1,0
16027,16027,2,2025-09-03,1,4415,88,289,15,16027,1,0
16029,16029,1,2024-10-28,1,4410,60,248,10,16029,1,0
16032,16032,2,2025-10-27,1,4411,62,332,11,16032,1,0
16036,16036,2,2024-02-10,1,4412,67,263,12,16036,1,0
16039,16039,2,2023-05-07,1,4410,57,302,10,16039,1,0
16041,16041,2,2024-02-29,1,4415,85,155,15,16041,1,0
16042,16042,1,2023-02-28,1,4405,26,400,5,16042,1,0
16043,16043,1,2024-11-21,1,4401,4,34,1,16043,1,0
16054,16054,2,2025-05-22,1,4418,105,141,18,16054,1,0
16057,16057,1,2024-08-09,1,4402,9,294,2,16057,1,0
16059,16059,2,2024-06-22,1,4411,63,372,11,16059,1,0
16062,16062,1,2025-03-08,1,4403,16,371,3,16062,1,0
16065,16065,2,2024-01-01,1,4415,89,45,15,16065,1,0
16067,16067,1,2023-06-02,1,4414,82,205,14,16067,1,0
16069,16069,1,2025-11-16,1,4412,68,93,12,16069,1,0
16070,16070,1,2024-08-14,1,4401,2,86,1,16070,1,0
16074,16074,1,2024-12-07,1,4413,76,154,13,16074,1,0
16075,16075,2,2023-10-25,1,4420,120,259,20,16075,1,0
16077,16077,2,2025-08-02,1,4406,35,146,6,16077,1,0
16078,16078,1,2024-08-14,1,4401,4,34,1,16078,1,0
16079,16079,2,2024-07-16,1,4405,29,333,5,16079,1,0
16081,16081,1,2025-07-10,1,4405,27,325,5,16081,1,0
16087,16087,2,2025-07-05,1,4403,14,101,3,16087,1,0
16088,16088,2,2023-02-06,1,4401,4,34,1,16088,1,0
16091,16091,1,2024-11-27,1,4405,26,400,5,16091,1,0
16096,16096,1,2024-05-13,1,4413,78,265,13,16096,1,0
16097,16097,1,2025-07-20,1,4417,97,194,17,16097,1,0
16098,16098,2,2023-02-21,1,4408,45,168,8,16098,1,0
16099,16099,1,2023-08-13,1,4419,109,91,19,16099,1,0
16107,16107,2,2024-01-11,1,4404,23,281,4,16107,1,0
16109,16109,1,2024-01-31,1,4410,56,17,10,16109,1,0
16111,16111,2,2023-08-10,1,4416,93,267,16,16111,1,0
16113,16113,2,2023-10-20,1,4416,96,253,16,16113,1,0
16114,16114,1,2024-06-02,1,4404,21,392,4,16114,1,0
16115,16115,1,2024-05-06,1,4417,101,95,17,16115,1,0
16116,16116,1,2025-03-23,1,4417,102,8,17,16116,1,0
16120,16120,2,2024-02-13,1,4417,98,387,17,16120,1,0
16125,16125,2,2025-06-03,1,4404,19,118,4,16125,1,0
16129,16129,1,2025-10-25,1,4405,27,114,5,16129,1,0
16133,16133,1,2023-11-23,1,4402,9,69,2,16133,1,0
16134,16134,1,2023-11-01,1,4409,50,188,9,16134,1,0
16135,16135,2,2025-11-16,1,4412,72,5,12,16135,1,0
16136,16136,1,2025-01-29,1,4414,81,65,14,16136,1,0
16137,16137,1,2024-01-07,1,4411,62,332,11,16137,1,0
16138,16138,1,2025-02-28,1,4408,47,191,8,16138,1,0
16139,16139,2,2024-02-24,1,4408,43,379,8,16139,1,0
16144,16144,2,2024-12-07,1,4410,59,88,10,16144,1,0
16145,16145,2,2024-09-13,1,4405,27,114,5,16145,1,0
16148,16148,2,2025-02-17,1,4403,13,322,3,16148,1,0
16155,16155,2,2023-09-29,1,4415,87,179,15,16155,1,0
16156,16156,2,2023-03-02,1,4417,98,387,17,16156,1,0
16158,16158,1,2023-06-30,1,4408,43,379,8,16158,1,0
16159,16159,2,2023-06-21,1,4411,62,332,11,16159,1,0
16161,16161,2,2023-06-11,1,4407,42,374,7,16161,1,0
16163,16163,2,2024-01-19,1,4414,84,369,14,16163,1,0
16164,16164,1,2023-06-17,1,4410,58,247,10,16164,1,0
16165,16165,1,2024-07-17,1,4410,59,284,10,16165,1,0
16167,16167,2,2023-11-01,1,4404,19,118,4,16167,1,0
16168,16168,2,2024-04-02,1,4414,79,23,14,16168,1,0
16171,16171,2,2023-06-15,1,4401,2,86,1,16171,1,0
16173,16173,2,2025-09-06,1,4416,92,376,16,16173,1,0
16177,16177,2,2023-11-18,1,4412,67,263,12,16177,1,0
16180,16180,1,2024-07-21,1,4411,62,70,11,16180,1,0
16182,16182,2,2024-05-07,1,4414,81,65,14,16182,1,0
16184,16184,1,2024-12-30,1,4415,88,289,15,16184,1,0
16187,16187,2,2025-09-28,1,4411,64,340,11,16187,1,0
16188,16188,1,2024-03-25,1,4405,26,400,5,16188,1,0
16192,16192,2,2025-06-25,1,4409,54,64,9,16192,1,0
16193,16193,1,2023-06-18,1,4403,17,117,3,16193,1,0
16196,16196,1,2024-07-05,1,4408,45,250,8,16196,1,0
16197,16197,1,2024-04-09,1,4410,55,99,10,16197,1,0
16198,16198,1,2024-06-17,1,4418,103,15,18,16198,1,0
16209,16209,1,2025-03-20,1,4408,47,191,8,16209,1,0
16210,16210,1,2024-04-15,1,4403,15,329,3,16210,1,0
16211,16211,2,2025-10-17,1,4420,115,98,20,16211,1,0
16215,16215,2,2025-03-15,1,4412,72,355,12,16215,1,0
16218,16218,1,2023-03-14,1,4402,10,10,2,16218,1,0
16220,16220,2,2024-04-10,1,4411,64,238,11,16220,1,0
16223,16223,2,2025-12-03,1,4403,15,300,3,16223,1,0
16225,16225,2,2025-08-18,1,4404,23,281,4,16225,1,0
16229,16229,2,2024-11-14,1,4409,49,309,9,16229,1,0
16231,16231,2,2024-08-22,1,4402,7,56,2,16231,1,0
16236,16236,2,2025-05-31,1,4409,50,188,9,16236,1,0
16237,16237,1,2025-07-20,1,4417,101,95,17,16237,1,0
16239,16239,2,2023-04-22,1,4408,45,250,8,16239,1,0
16242,16242,1,2023-07-02,1,4404,20,282,4,16242,1,0
16243,16243,2,2023-11-28,1,4407,38,237,7,16243,1,0
16244,16244,2,2025-04-12,1,4406,35,271,6,16244,1,0
16247,16247,2,2023-03-30,1,4402,12,349,2,16247,1,0
16253,16253,2,2024-02-26,1,4413,74,189,13,16253,1,0
16255,16255,2,2023-01-31,1,4407,42,29,7,16255,1,0
16258,16258,1,2024-11-12,1,4409,51,204,9,16258,1,0
16264,16264,1,2023-07-01,1,4409,50,188,9,16264,1,0
16265,16265,1,2024-05-28,1,4418,107,182,18,16265,1,0
16267,16267,2,2025-03-30,1,4418,108,278,18,16267,1,0
16268,16268,2,2025-08-26,1,4404,23,281,4,16268,1,0
16269,16269,2,2024-05-08,1,4420,115,275,20,16269,1,0
16271,16271,1,2023-04-27,1,4405,25,246,5,16271,1,0
16272,16272,2,2026-01-06,1,4415,87,357,15,16272,1,0
16275,16275,2,2024-10-17,1,4420,115,174,20,16275,1,0
16278,16278,1,2024-03-01,1,4420,116,365,20,16278,1,0
16279,16279,1,2023-03-09,1,4413,77,165,13,16279,1,0
16281,16281,2,2025-07-03,1,4404,23,330,4,16281,1,0
16282,16282,2,2024-05-03,1,4419,113,252,19,16282,1,0
16283,16283,2,2024-02-27,1,4405,25,257,5,16283,1,0
16285,16285,1,2025-10-23,1,4407,41,287,7,16285,1,0
16286,16286,2,2024-06-11,1,4413,74,239,13,16286,1,0
16289,16289,2,2023-01-04,1,4402,11,35,2,16289,1,0
16293,16293,2,2024-08-29,1,4417,101,95,17,16293,1,0
16297,16297,1,2023-10-15,1,4402,9,26,2,16297,1,0
16301,16301,2,2024-05-12,1,4418,106,73,18,16301,1,0
16302,16302,2,2026-01-11,1,4417,98,387,17,16302,1,0
16305,16305,1,2025-08-14,1,4411,63,313,11,16305,1,0
16310,16310,2,2024-09-06,1,4405,30,396,5,16310,1,0
16321,16321,1,2025-07-08,1,4407,41,92,7,16321,1,0
16323,16323,2,2025-04-21,1,4406,34,160,6,16323,1,0
16325,16325,1,2024-10-08,1,4404,24,225,4,16325,1,0
16328,16328,1,2025-01-14,1,4413,75,18,13,16328,1,0
16333,16333,1,2025-08-24,1,4406,32,68,6,16333,1,0
16337,16337,1,2023-03-27,1,4410,58,247,10,16337,1,0
16340,16340,1,2025-07-07,1,4403,18,305,3,16340,1,0
16342,16342,1,2025-06-30,1,4404,23,330,4,16342,1,0
16343,16343,1,2024-06-20,1,4414,82,205,14,16343,1,0
16345,16345,2,2024-04-17,1,4416,92,227,16,16345,1,0
16346,16346,1,2025-02-25,1,4405,25,48,5,16346,1,0
16347,16347,2,2025-04-16,1,4420,120,259,20,16347,1,0
16348,16348,2,2023-07-28,1,4402,11,215,2,16348,1,0
16351,16351,1,2023-05-22,1,4411,65,342,11,16351,1,0
16357,16357,2,2024-07-12,1,4406,32,68,6,16357,1,0
16358,16358,2,2025-06-23,1,4413,74,189,13,16358,1,0
16360,16360,1,2023-09-16,1,4403,15,236,3,16360,1,0
16364,16364,2,2025-02-08,1,4418,108,278,18,16364,1,0
16365,16365,1,2024-08-10,1,4412,70,221,12,16365,1,0
16367,16367,2,2024-06-16,1,4418,104,27,18,16367,1,0
16371,16371,1,2024-07-10,1,4408,43,379,8,16371,1,0
16373,16373,1,2024-10-18,1,4405,27,114,5,16373,1,0
16376,16376,1,2025-05-11,1,4408,43,379,8,16376,1,0
16377,16377,1,2024-01-27,1,4411,63,3,11,16377,1,0
16381,16381,2,2026-01-07,1,4405,25,291,5,16381,1,0
16384,16384,2,2023-11-05,1,4407,38,147,7,16384,1,0
16385,16385,1,2024-03-28,1,4419,111,242,19,16385,1,0
16386,16386,1,2023-11-26,1,4403,18,277,3,16386,1,0
16390,16390,2,2025-10-08,1,4416,93,130,16,16390,1,0
16391,16391,2,2024-01-01,1,4419,111,242,19,16391,1,0
16393,16393,1,2023-09-16,1,4408,43,379,8,16393,1,0
16395,16395,1,2024-09-05,1,4412,69,187,12,16395,1,0
16398,16398,2,2024-04-07,1,4412,72,311,12,16398,1,0
16399,16399,1,2023-11-15,1,4404,21,70,4,16399,1,0
16400,16400,2,2023-08-23,1,4411,64,336,11,16400,1,0
16401,16401,1,2023-09-14,1,4405,28,360,5,16401,1,0
16404,16404,1,2024-10-08,1,4407,38,152,7,16404,1,0
16405,16405,1,2025-03-01,1,4406,35,116,6,16405,1,0
16406,16406,1,2023-01-16,1,4420,120,138,20,16406,1,0
16407,16407,2,2025-03-22,1,4411,66,319,11,16407,1,0
16411,16411,1,2025-06-19,1,4406,36,372,6,16411,1,0
16417,16417,1,2024-11-21,1,4410,55,20,10,16417,1,0
16420,16420,2,2025-08-28,1,4414,82,205,14,16420,1,0
16421,16421,1,2024-08-11,1,4405,30,228,5,16421,1,0
16422,16422,1,2023-05-20,1,4412,69,196,12,16422,1,0
16423,16423,2,2025-04-21,1,4415,88,289,15,16423,1,0
16424,16424,1,2025-04-01,1,4416,92,227,16,16424,1,0
16426,16426,1,2026-01-10,1,4408,46,10,8,16426,1,0
16432,16432,2,2025-12-25,1,4419,113,7,19,16432,1,0
16433,16433,2,2025-01-21,1,4413,75,18,13,16433,1,0
16434,16434,2,2025-12-29,1,4419,112,125,19,16434,1,0
16435,16435,2,2025-06-12,1,4412,72,311,12,16435,1,0
16438,16438,1,2024-03-19,1,4420,117,384,20,16438,1,0
16441,16441,1,2025-09-16,1,4415,85,155,15,16441,1,0
16443,16443,1,2025-04-03,1,4401,1,53,1,16443,1,0
16446,16446,2,2025-05-21,1,4403,14,382,3,16446,1,0
16448,16448,1,2023-11-15,1,4420,119,127,20,16448,1,0
16450,16450,1,2025-04-11,1,4406,34,230,6,16450,1,0
16452,16452,1,2025-05-28,1,4418,107,170,18,16452,1,0
16453,16453,1,2025-03-01,1,4403,16,305,3,16453,1,0
