ComplainantID,CaseMasterID,ComplainantName,AgeYear,OccupationID,ReligionID,CasteID,GenderID
16082,16082,Complainant-16082,33,1,3,3,M
16083,16083,Complainant-16083,35,3,5,4,F
16084,16084,Complainant-16084,34,6,4,1,M
16085,16085,Complainant-16085,33,7,1,4,F
16086,16086,Complainant-16086,25,1,3,4,F
16087,16087,Complainant-16087,33,2,4,1,M
16088,16088,Complainant-16088,38,2,6,2,M
16089,16089,Complainant-16089,30,7,1,3,M
16090,16090,Complainant-16090,25,1,4,3,F
16091,16091,Complainant-16091,39,3,4,2,M
16092,16092,Complainant-16092,43,3,2,4,F
16093,16093,Complainant-16093,25,2,6,1,M
16094,16094,Complainant-16094,49,1,4,4,F
16095,16095,Complainant-16095,20,4,1,1,M
16096,16096,Complainant-16096,36,6,2,4,M
16097,16097,Complainant-16097,38,2,6,3,M
16098,16098,Complainant-16098,35,1,3,1,F
16099,16099,Complainant-16099,41,6,6,3,F
16100,16100,Complainant-16100,50,6,3,1,F
16101,16101,Complainant-16101,31,6,3,4,F
16102,16102,Complainant-16102,27,3,1,1,M
16103,16103,Complainant-16103,54,7,3,4,M
16104,16104,Complainant-16104,34,1,5,4,F
16105,16105,Complainant-16105,50,2,3,1,F
16106,16106,Complainant-16106,34,6,1,4,F
16107,16107,Complainant-16107,35,4,5,2,F
16108,16108,Complainant-16108,48,3,4,1,F
16109,16109,Complainant-16109,21,1,6,1,M
16110,16110,Complainant-16110,29,3,5,3,F
16111,16111,Complainant-16111,28,2,2,3,M
16112,16112,Complainant-16112,54,3,5,1,M
16113,16113,Complainant-16113,60,2,3,3,F
16114,16114,Complainant-16114,44,3,6,3,M
16115,16115,Complainant-16115,51,7,4,1,M
16116,16116,Complainant-16116,40,6,5,4,M
16117,16117,Complainant-16117,18,6,1,2,M
16118,16118,Complainant-16118,42,2,4,1,M
16119,16119,Complainant-16119,48,1,1,1,M
16120,16120,Complainant-16120,41,6,6,1,F
16121,16121,Complainant-16121,60,4,6,4,M
16122,16122,Complainant-16122,27,7,3,3,M
16123,16123,Complainant-16123,34,1,1,4,M
16124,16124,Complainant-16124,38,2,2,4,M
16125,16125,Complainant-16125,52,1,2,4,M
16126,16126,Complainant-16126,27,3,6,4,M
16127,16127,Complainant-16127,48,2,4,3,M
16128,16128,Complainant-16128,52,6,5,3,M
16129,16129,Complainant-16129,38,5,4,3,M
16130,16130,Complainant-16130,37,2,2,3,F
16131,16131,Complainant-16131,38,8,4,2,M
16132,16132,Complainant-16132,18,2,2,1,M
16133,16133,Complainant-16133,28,4,4,4,M
16134,16134,Complainant-16134,44,5,1,3,M
16135,16135,Complainant-16135,38,3,2,4,M
16136,16136,Complainant-16136,42,4,4,3,M
16137,16137,Complainant-16137,23,1,3,1,F
16138,16138,Complainant-16138,27,8,3,1,M
16139,16139,Complainant-16139,45,2,1,2,F
16140,16140,Complainant-16140,41,6,6,1,M
16141,16141,Complainant-16141,23,5,3,3,M
16142,16142,Complainant-16142,25,8,2,3,M
16143,16143,Complainant-16143,42,8,3,4,F
16144,16144,Complainant-16144,58,4,3,2,M
16145,16145,Complainant-16145,48,8,3,1,F
16146,16146,Complainant-16146,58,1,2,1,M
16147,16147,Complainant-16147,22,2,2,2,F
16148,16148,Complainant-16148,37,7,3,1,F
16149,16149,Complainant-16149,37,3,4,2,M
16150,16150,Complainant-16150,24,8,2,3,M
16151,16151,Complainant-16151,51,2,6,1,M
16152,16152,Complainant-16152,50,3,1,4,F
16153,16153,Complainant-16153,56,1,6,2,M
16154,16154,Complainant-16154,39,8,2,4,M
16155,16155,Complainant-16155,35,5,3,3,M
16156,16156,Complainant-16156,59,7,3,1,M
16157,16157,Complainant-16157,31,1,6,2,M
16158,16158,Complainant-16158,62,7,2,3,F
16159,16159,Complainant-16159,55,7,4,1,M
16160,16160,Complainant-16160,37,1,2,2,M
16161,16161,Complainant-16161,43,7,2,1,F
16162,16162,Complainant-16162,34,4,1,1,M
16163,16163,Complainant-16163,18,4,3,3,M
16164,16164,Complainant-16164,18,3,1,3,M
16165,16165,Complainant-16165,24,4,4,2,F
16166,16166,Complainant-16166,18,6,1,2,F
16167,16167,Complainant-16167,18,8,1,1,M
16168,16168,Complainant-16168,47,2,4,4,F
16169,16169,Complainant-16169,30,7,4,2,M
16170,16170,Complainant-16170,36,7,5,2,F
16171,16171,Complainant-16171,32,4,3,4,F
16172,16172,Complainant-16172,27,8,1,3,M
16173,16173,Complainant-16173,28,1,1,3,F
16174,16174,Complainant-16174,25,8,1,4,F
16175,16175,Complainant-16175,37,3,6,4,M
16176,16176,Complainant-16176,51,3,5,4,M
16177,16177,Complainant-16177,30,6,6,1,F
16178,16178,Complainant-16178,43,4,6,3,F
16179,16179,Complainant-16179,45,5,3,2,M
16180,16180,Complainant-16180,41,8,4,1,M
16181,16181,Complainant-16181,18,6,2,3,M
16182,16182,Complainant-16182,20,5,3,2,M
16183,16183,Complainant-16183,45,6,2,3,F
16184,16184,Complainant-16184,25,6,1,2,F
16185,16185,Complainant-16185,48,1,3,3,M
16186,16186,Complainant-16186,33,5,1,2,M
16187,16187,Complainant-16187,48,2,5,3,M
16188,16188,Complainant-16188,59,1,6,2,M
16189,16189,Complainant-16189,23,8,3,2,F
16190,16190,Complainant-16190,21,7,1,4,F
16191,16191,Complainant-16191,32,3,2,2,M
16192,16192,Complainant-16192,48,7,1,2,F
16193,16193,Complainant-16193,18,4,6,1,F
16194,16194,Complainant-16194,50,7,1,1,F
16195,16195,Complainant-16195,18,3,5,1,M
16196,16196,Complainant-16196,43,1,1,1,F
16197,16197,Complainant-16197,45,3,1,2,M
16198,16198,Complainant-16198,55,2,3,1,F
16199,16199,Complainant-16199,29,7,4,1,M
16200,16200,Complainant-16200,44,5,6,3,F
16201,16201,Complainant-16201,48,8,1,1,M
16202,16202,Complainant-16202,42,4,6,3,F
16203,16203,Complainant-16203,37,1,6,1,F
16204,16204,Complainant-16204,43,6,2,2,M
16205,16205,Complainant-16205,28,8,5,1,M
16206,16206,Complainant-16206,39,7,3,4,F
16207,16207,Complainant-16207,60,6,3,3,F
16208,16208,Complainant-16208,25,1,3,3,M
16209,16209,Complainant-16209,44,5,3,2,F
16210,16210,Complainant-16210,29,6,5,2,M
16211,16211,Complainant-16211,33,8,6,3,M
16212,16212,Complainant-16212,35,4,2,2,M
16213,16213,Complainant-16213,37,7,2,2,F
16214,16214,Complainant-16214,37,3,3,1,M
16215,16215,Complainant-16215,42,6,5,4,M
16216,16216,Complainant-16216,54,5,4,3,M
16217,16217,Complainant-16217,45,6,5,3,M
16218,16218,Complainant-16218,43,5,6,2,F
16219,16219,Complainant-16219,18,6,5,3,M
16220,16220,Complainant-16220,42,5,6,3,M
16221,16221,Complainant-16221,32,7,4,2,F
16222,16222,Complainant-16222,59,4,6,1,F
16223,16223,Complainant-16223,52,5,3,4,F
16224,16224,Complainant-16224,45,7,4,4,M
16225,16225,Complainant-16225,49,3,6,4,F
16226,16226,Complainant-16226,41,8,5,1,M
16227,16227,Complainant-16227,28,8,4,3,M
16228,16228,Complainant-16228,37,3,1,1,M
16229,16229,Complainant-16229,50,5,6,4,M
16230,16230,Complainant-16230,44,4,4,2,F
16231,16231,Complainant-16231,52,1,2,2,F
16232,16232,Complainant-16232,23,4,4,3,F
16233,16233,Complainant-16233,19,6,4,1,F
16234,16234,Complainant-16234,43,2,6,4,M
16235,16235,Complainant-16235,44,4,6,2,F
16236,16236,Complainant-16236,24,6,4,2,F
16237,16237,Complainant-16237,31,5,5,1,M
16238,16238,Complainant-16238,29,1,4,2,F
16239,16239,Complainant-16239,33,4,2,2,M
16240,16240,Complainant-16240,31,7,4,3,F
16241,16241,Complainant-16241,35,8,3,2,M
16242,16242,Complainant-16242,46,2,4,3,F
16243,16243,Complainant-16243,40,1,3,4,M
16244,16244,Complainant-16244,44,3,4,1,F
16245,16245,Complainant-16245,33,5,6,1,M
16246,16246,Complainant-16246,41,8,5,4,M
16247,16247,Complainant-16247,36,3,1,3,F
16248,16248,Complainant-16248,19,2,2,4,M
16249,16249,Complainant-16249,29,1,2,4,M
16250,16250,Complainant-16250,45,8,3,2,F
16251,16251,Complainant-16251,44,7,5,1,M
16252,16252,Complainant-16252,26,8,4,4,F
16253,16253,Complainant-16253,35,5,4,4,M
16254,16254,Complainant-16254,49,2,3,1,M
16255,16255,Complainant-16255,36,2,6,4,F
16256,16256,Complainant-16256,40,4,5,2,M
16257,16257,Complainant-16257,22,2,2,2,F
16258,16258,Complainant-16258,39,5,3,3,F
16259,16259,Complainant-16259,39,6,5,1,F
16260,16260,Complainant-16260,27,7,2,4,F
16261,16261,Complainant-16261,47,7,5,2,M
16262,16262,Complainant-16262,51,7,1,4,M
16263,16263,Complainant-16263,34,1,1,3,F
16264,16264,Complainant-16264,28,1,6,2,F
16265,16265,Complainant-16265,28,5,5,4,F
16266,16266,Complainant-16266,24,5,2,3,M
16267,16267,Complainant-16267,55,6,2,2,F
16268,16268,Complainant-16268,32,6,3,1,F
16269,16269,Complainant-16269,18,6,2,1,F
16270,16270,Complainant-16270,37,6,5,4,M
16271,16271,Complainant-16271,50,2,3,2,F
16272,16272,Complainant-16272,33,3,2,4,M
16273,16273,Complainant-16273,24,1,5,4,M
16274,16274,Complainant-16274,48,6,6,1,F
16275,16275,Complainant-16275,53,1,2,1,F
16276,16276,Complainant-16276,19,3,2,1,M
16277,16277,Complainant-16277,44,5,3,1,F
16278,16278,Complainant-16278,38,7,3,2,F
16279,16279,Complainant-16279,45,6,4,3,F
16280,16280,Complainant-16280,31,7,2,3,F
16281,16281,Complainant-16281,21,5,5,1,M
16282,16282,Complainant-16282,32,4,5,2,M
16283,16283,Complainant-16283,18,7,1,3,F
16284,16284,Complainant-16284,43,3,4,3,F
16285,16285,Complainant-16285,55,4,2,2,M
16286,16286,Complainant-16286,25,8,1,3,F
16287,16287,Complainant-16287,20,3,2,3,M
16288,16288,Complainant-16288,57,1,2,3,F
16289,16289,Complainant-16289,43,2,2,3,F
16290,16290,Complainant-16290,18,4,6,2,F
16291,16291,Complainant-16291,30,6,4,3,F
16292,16292,Complainant-16292,29,1,3,4,M
16293,16293,Complainant-16293,37,6,5,1,M
16294,16294,Complainant-16294,64,8,5,2,F
16295,16295,Complainant-16295,48,1,1,1,M
16296,16296,Complainant-16296,39,1,1,3,F
16297,16297,Complainant-16297,43,3,3,2,M
16298,16298,Complainant-16298,18,4,1,1,M
16299,16299,Complainant-16299,50,7,1,1,M
16300,16300,Complainant-16300,55,1,1,4,M
16301,16301,Complainant-16301,42,5,6,2,F
16302,16302,Complainant-16302,47,2,3,1,M
16303,16303,Complainant-16303,18,2,3,4,M
16304,16304,Complainant-16304,54,6,6,3,M
16305,16305,Complainant-16305,45,6,1,2,F
16306,16306,Complainant-16306,36,2,4,2,F
16307,16307,Complainant-16307,30,4,3,3,M
16308,16308,Complainant-16308,39,7,1,2,F
16309,16309,Complainant-16309,35,1,3,3,M
16310,16310,Complainant-16310,31,8,2,4,M
16311,16311,Complainant-16311,37,6,6,4,F
16312,16312,Complainant-16312,32,6,6,2,M
16313,16313,Complainant-16313,18,7,1,4,F
16314,16314,Complainant-16314,48,4,3,1,M
16315,16315,Complainant-16315,44,1,6,1,M
16316,16316,Complainant-16316,18,3,2,4,F
16317,16317,Complainant-16317,44,4,2,1,M
16318,16318,Complainant-16318,50,8,6,4,F
16319,16319,Complainant-16319,56,5,4,2,F
16320,16320,Complainant-16320,32,1,4,3,M
16321,16321,Complainant-16321,34,3,5,2,M
16322,16322,Complainant-16322,48,8,6,1,F
16323,16323,Complainant-16323,36,3,5,2,M
16324,16324,Complainant-16324,28,8,4,1,F
16325,16325,Complainant-16325,33,1,4,2,F
16326,16326,Complainant-16326,39,8,1,1,M
16327,16327,Complainant-16327,26,1,5,4,F
16328,16328,Complainant-16328,30,1,5,3,F
16329,16329,Complainant-16329,41,1,5,4,M
16330,16330,Complainant-16330,40,8,4,2,M
16331,16331,Complainant-16331,39,4,4,1,F
16332,16332,Complainant-16332,38,1,5,4,M
16333,16333,Complainant-16333,21,7,6,3,M
16334,16334,Complainant-16334,30,5,4,4,F
16335,16335,Complainant-16335,24,8,5,3,M
16336,16336,Complainant-16336,31,2,1,3,F
16337,16337,Complainant-16337,50,3,2,4,M
16338,16338,Complainant-16338,18,2,2,1,F
16339,16339,Complainant-16339,35,7,5,1,M
16340,16340,Complainant-16340,20,3,3,3,F
16341,16341,Complainant-16341,46,7,5,3,F
16342,16342,Complainant-16342,18,7,2,3,F
16343,16343,Complainant-16343,44,1,1,4,F
16344,16344,Complainant-16344,24,5,6,2,M
16345,16345,Complainant-16345,60,2,5,4,F
16346,16346,Complainant-16346,43,8,1,2,F
16347,16347,Complainant-16347,18,3,1,1,M
16348,16348,Complainant-16348,18,5,2,4,M
16349,16349,Complainant-16349,37,4,5,3,M
16350,16350,Complainant-16350,24,8,5,4,F
16351,16351,Complainant-16351,39,2,1,2,M
16352,16352,Complainant-16352,67,6,6,2,M
16353,16353,Complainant-16353,18,1,1,1,F
16354,16354,Complainant-16354,32,6,4,2,M
16355,16355,Complainant-16355,56,5,3,1,F
16356,16356,Complainant-16356,44,2,1,2,F
16357,16357,Complainant-16357,43,7,5,4,M
16358,16358,Complainant-16358,39,3,4,3,M
16359,16359,Complainant-16359,18,2,6,3,M
16360,16360,Complainant-16360,51,2,4,3,F
16361,16361,Complainant-16361,37,2,1,3,F
16362,16362,Complainant-16362,34,1,1,2,F
16363,16363,Complainant-16363,18,6,1,2,F
16364,16364,Complainant-16364,30,2,5,2,F
16365,16365,Complainant-16365,37,5,6,2,F
16366,16366,Complainant-16366,50,8,2,3,F
16367,16367,Complainant-16367,30,8,5,2,M
16368,16368,Complainant-16368,44,5,5,2,F
16369,16369,Complainant-16369,21,1,2,2,M
16370,16370,Complainant-16370,35,7,5,3,F
16371,16371,Complainant-16371,49,4,3,4,F
16372,16372,Complainant-16372,41,5,6,1,M
16373,16373,Complainant-16373,28,8,1,3,F
16374,16374,Complainant-16374,42,2,6,4,M
16375,16375,Complainant-16375,51,5,2,4,M
16376,16376,Complainant-16376,45,6,4,2,M
16377,16377,Complainant-16377,41,1,6,4,F
16378,16378,Complainant-16378,49,8,6,4,F
16379,16379,Complainant-16379,35,6,4,1,M
16380,16380,Complainant-16380,23,7,2,2,M
16381,16381,Complainant-16381,41,3,3,1,F
16382,16382,Complainant-16382,18,3,4,4,M
16383,16383,Complainant-16383,25,4,5,4,M
16384,16384,Complainant-16384,46,1,4,1,F
16385,16385,Complainant-16385,40,7,5,4,M
16386,16386,Complainant-16386,24,7,2,1,F
16387,16387,Complainant-16387,43,8,5,2,M
16388,16388,Complainant-16388,33,8,4,1,M
16389,16389,Complainant-16389,32,2,1,1,M
16390,16390,Complainant-16390,48,4,2,1,M
16391,16391,Complainant-16391,40,2,1,4,F
16392,16392,Complainant-16392,31,1,6,3,M
16393,16393,Complainant-16393,56,6,6,2,F
16394,16394,Complainant-16394,48,6,1,2,M
16395,16395,Complainant-16395,49,2,5,3,M
16396,16396,Complainant-16396,24,1,6,2,F
16397,16397,Complainant-16397,27,1,4,2,F
16398,16398,Complainant-16398,43,4,3,1,M
16399,16399,Complainant-16399,45,3,3,3,F
16400,16400,Complainant-16400,41,1,5,1,M
16401,16401,Complainant-16401,27,8,3,4,F
16402,16402,Complainant-16402,40,4,5,2,M
16403,16403,Complainant-16403,18,8,2,2,M
16404,16404,Complainant-16404,53,2,3,2,M
16405,16405,Complainant-16405,29,7,2,2,M
16406,16406,Complainant-16406,32,2,5,1,M
16407,16407,Complainant-16407,37,3,3,4,F
16408,16408,Complainant-16408,25,1,5,1,F
16409,16409,Complainant-16409,28,1,6,4,M
16410,16410,Complainant-16410,47,3,5,3,F
16411,16411,Complainant-16411,38,6,5,2,F
16412,16412,Complainant-16412,59,2,3,1,M
16413,16413,Complainant-16413,29,3,6,3,F
16414,16414,Complainant-16414,29,5,6,4,F
16415,16415,Complainant-16415,36,8,6,1,M
16416,16416,Complainant-16416,34,5,2,4,M
16417,16417,Complainant-16417,45,7,4,2,F
16418,16418,Complainant-16418,39,6,4,4,F
16419,16419,Complainant-16419,30,6,6,4,M
16420,16420,Complainant-16420,39,7,5,2,M
16421,16421,Complainant-16421,51,3,5,2,F
16422,16422,Complainant-16422,59,3,4,2,M
16423,16423,Complainant-16423,46,7,4,2,M
16424,16424,Complainant-16424,18,7,6,3,F
16425,16425,Complainant-16425,46,5,6,3,M
16426,16426,Complainant-16426,19,6,6,4,F
16427,16427,Complainant-16427,36,3,5,2,F
16428,16428,Complainant-16428,30,4,2,2,F
16429,16429,Complainant-16429,18,2,3,4,M
16430,16430,Complainant-16430,42,6,1,2,M
16431,16431,Complainant-16431,53,7,5,2,M
16432,16432,Complainant-16432,42,7,2,4,F
16433,16433,Complainant-16433,53,6,5,2,F
16434,16434,Complainant-16434,47,2,4,4,F
16435,16435,Complainant-16435,47,5,2,3,F
16436,16436,Complainant-16436,37,3,5,2,F
16437,16437,Complainant-16437,38,8,1,1,M
16438,16438,Complainant-16438,34,1,4,1,F
16439,16439,Complainant-16439,29,1,2,3,M
16440,16440,Complainant-16440,21,6,5,1,F
16441,16441,Complainant-16441,34,6,2,1,M
16442,16442,Complainant-16442,66,8,6,4,F
16443,16443,Complainant-16443,18,7,6,1,M
16444,16444,Complainant-16444,33,4,4,3,M
16445,16445,Complainant-16445,45,1,3,1,M
16446,16446,Complainant-16446,32,1,2,4,M
16447,16447,Complainant-16447,43,1,2,4,M
16448,16448,Complainant-16448,18,6,5,3,F
16449,16449,Complainant-16449,60,2,6,2,M
16450,16450,Complainant-16450,46,5,3,4,M
16451,16451,Complainant-16451,35,3,4,3,F
16452,16452,Complainant-16452,35,6,2,3,F
16453,16453,Complainant-16453,20,7,5,4,F
16454,16454,Complainant-16454,58,7,6,1,M
16455,16455,Complainant-16455,39,5,5,4,M
16456,16456,Complainant-16456,18,7,2,1,M
16457,16457,Complainant-16457,30,1,5,2,F
16458,16458,Complainant-16458,30,1,1,1,F
16459,16459,Complainant-16459,47,4,6,3,M
16460,16460,Complainant-16460,32,8,5,2,F
16461,16461,Complainant-16461,42,4,1,4,F
16462,16462,Complainant-16462,30,6,1,4,M
16463,16463,Complainant-16463,36,3,1,1,F
16464,16464,Complainant-16464,60,2,3,3,F
16465,16465,Complainant-16465,43,5,6,3,M
16466,16466,Complainant-16466,51,8,3,1,F
16467,16467,Complainant-16467,39,4,2,4,F
16468,16468,Complainant-16468,42,1,6,4,F
16469,16469,Complainant-16469,19,2,4,3,M
16470,16470,Complainant-16470,42,3,3,3,F
16471,16471,Complainant-16471,39,1,4,4,M
16472,16472,Complainant-16472,18,2,1,1,M
16473,16473,Complainant-16473,40,7,3,2,M
16474,16474,Complainant-16474,20,6,3,3,F
16475,16475,Complainant-16475,20,3,1,2,F
16476,16476,Complainant-16476,19,8,6,3,M
16477,16477,Complainant-16477,37,2,3,4,F
16478,16478,Complainant-16478,41,6,5,1,M
16479,16479,Complainant-16479,31,7,4,4,F
16480,16480,Complainant-16480,48,4,3,1,M
16481,16481,Complainant-16481,29,2,5,1,M
16482,16482,Complainant-16482,47,2,2,3,F
16483,16483,Complainant-16483,34,2,5,2,M
16484,16484,Complainant-16484,53,1,4,2,F
16485,16485,Complainant-16485,58,7,3,4,F
16486,16486,Complainant-16486,37,7,3,4,F
16487,16487,Complainant-16487,36,3,2,4,M
16488,16488,Complainant-16488,51,3,3,2,M
16489,16489,Complainant-16489,38,8,4,4,M
16490,16490,Complainant-16490,25,4,4,3,M
16491,16491,Complainant-16491,32,5,5,2,M
16492,16492,Complainant-16492,49,4,2,2,F
16493,16493,Complainant-16493,40,1,5,1,F
16494,16494,Complainant-16494,27,4,4,2,F
16495,16495,Complainant-16495,25,6,1,2,F
16496,16496,Complainant-16496,40,6,1,2,M
16497,16497,Complainant-16497,54,4,3,2,F
16498,16498,Complainant-16498,39,6,3,2,F
16499,16499,Complainant-16499,35,6,3,3,F
16500,16500,Complainant-16500,36,4,6,4,F
16501,16501,Complainant-16501,25,3,6,2,F
16502,16502,Complainant-16502,31,5,6,2,M
16503,16503,Complainant-16503,46,2,6,4,F
16504,16504,Complainant-16504,34,8,2,1,F
16505,16505,Complainant-16505,19,2,6,1,M
16506,16506,Complainant-16506,31,1,4,4,M
16507,16507,Complainant-16507,29,6,3,2,F
16508,16508,Complainant-16508,46,1,3,2,F
16509,16509,Complainant-16509,18,5,5,3,M
16510,16510,Complainant-16510,30,7,3,2,M
16511,16511,Complainant-16511,42,6,2,2,M
16512,16512,Complainant-16512,42,3,3,2,M
16513,16513,Complainant-16513,35,7,5,3,M
16514,16514,Complainant-16514,44,2,1,1,M
16515,16515,Complainant-16515,25,2,6,2,M
16516,16516,Complainant-16516,21,3,4,1,F
16517,16517,Complainant-16517,27,8,4,2,M
16518,16518,Complainant-16518,57,2,2,3,F
16519,16519,Complainant-16519,34,4,5,4,M
16520,16520,Complainant-16520,56,7,2,3,M
16521,16521,Complainant-16521,62,4,4,3,M
16522,16522,Complainant-16522,29,5,4,4,M
16523,16523,Complainant-16523,18,4,4,1,M
16524,16524,Complainant-16524,18,7,5,3,M
16525,16525,Complainant-16525,37,8,2,3,F
16526,16526,Complainant-16526,23,3,3,1,M
16527,16527,Complainant-16527,18,3,1,3,F
16528,16528,Complainant-16528,53,7,4,3,F
16529,16529,Complainant-16529,46,8,1,1,M
16530,16530,Complainant-16530,43,3,6,4,F
16531,16531,Complainant-16531,26,2,5,3,F
16532,16532,Complainant-16532,24,7,3,3,M
16533,16533,Complainant-16533,34,8,4,3,M
16534,16534,Complainant-16534,35,2,4,4,M
16535,16535,Complainant-16535,80,6,6,1,M
16536,16536,Complainant-16536,47,2,1,1,M
16537,16537,Complainant-16537,27,3,1,2,F
16538,16538,Complainant-16538,53,1,6,1,F
16539,16539,Complainant-16539,36,5,5,3,M
16540,16540,Complainant-16540,36,8,6,1,M
16541,16541,Complainant-16541,32,6,4,1,F
16542,16542,Complainant-16542,38,6,4,3,M
16543,16543,Complainant-16543,37,3,2,3,M
16544,16544,Complainant-16544,42,6,4,1,M
16545,16545,Complainant-16545,37,1,5,1,F
16546,16546,Complainant-16546,36,4,1,2,M
16547,16547,Complainant-16547,50,5,5,2,M
16548,16548,Complainant-16548,43,4,1,1,F
16549,16549,Complainant-16549,37,5,5,1,M
16550,16550,Complainant-16550,44,8,5,2,F
16551,16551,Complainant-16551,40,4,4,1,F
16552,16552,Complainant-16552,33,6,2,2,F
16553,16553,Complainant-16553,33,2,3,2,M
16554,16554,Complainant-16554,26,7,5,3,M
16555,16555,Complainant-16555,36,2,4,4,M
16556,16556,Complainant-16556,39,7,6,4,M
16557,16557,Complainant-16557,45,2,3,2,F
16558,16558,Complainant-16558,40,1,4,4,F
16559,16559,Complainant-16559,59,8,5,1,M
16560,16560,Complainant-16560,44,1,2,1,M
16561,16561,Complainant-16561,30,2,3,4,F
16562,16562,Complainant-16562,37,4,4,4,M
16563,16563,Complainant-16563,47,5,1,1,F
16564,16564,Complainant-16564,29,3,4,3,M
16565,16565,Complainant-16565,25,4,3,3,F
16566,16566,Complainant-16566,31,1,1,2,M
16567,16567,Complainant-16567,35,1,1,2,M
16568,16568,Complainant-16568,18,3,2,2,F
16569,16569,Complainant-16569,36,6,1,3,M
16570,16570,Complainant-16570,18,4,2,3,M
16571,16571,Complainant-16571,36,7,2,3,M
16572,16572,Complainant-16572,36,3,6,4,M
16573,16573,Complainant-16573,42,5,6,2,M
16574,16574,Complainant-16574,22,6,2,1,M
16575,16575,Complainant-16575,49,8,6,3,M
16576,16576,Complainant-16576,18,3,6,1,M
16577,16577,Complainant-16577,29,5,5,2,F
16578,16578,Complainant-16578,42,4,6,3,F
16579,16579,Complainant-16579,29,7,3,3,F
16580,16580,Complainant-16580,45,2,6,1,M
16581,16581,Complainant-16581,43,4,3,1,F
16582,16582,Complainant-16582,34,3,6,2,M
16583,16583,Complainant-16583,18,7,1,2,M
16584,16584,Complainant-16584,33,4,6,2,M
16585,16585,Complainant-16585,43,7,6,2,M
16586,16586,Complainant-16586,40,8,4,2,F
16587,16587,Complainant-16587,29,8,2,1,M
16588,16588,Complainant-16588,53,4,6,4,F
16589,16589,Complainant-16589,30,8,6,1,M
16590,16590,Complainant-16590,38,2,4,2,M
16591,16591,Complainant-16591,58,8,2,2,M
16592,16592,Complainant-16592,43,6,3,2,M
16593,16593,Complainant-16593,28,8,4,4,F
16594,16594,Complainant-16594,48,7,5,2,F
16595,16595,Complainant-16595,30,3,2,2,F
16596,16596,Complainant-16596,30,7,5,1,M
16597,16597,Complainant-16597,29,4,2,3,F
16598,16598,Complainant-16598,47,5,4,4,M
16599,16599,Complainant-16599,48,6,4,3,M
16600,16600,Complainant-16600,37,3,1,4,F
16601,16601,Complainant-16601,38,1,1,1,M
16602,16602,Complainant-16602,30,4,6,4,M
16603,16603,Complainant-16603,49,1,2,2,M
16604,16604,Complainant-16604,36,7,6,2,M
16605,16605,Complainant-16605,30,6,4,4,M
16606,16606,Complainant-16606,43,4,4,4,F
16607,16607,Complainant-16607,28,8,6,1,F
16608,16608,Complainant-16608,38,2,6,1,F
16609,16609,Complainant-16609,31,1,5,2,F
16610,16610,Complainant-16610,32,8,1,3,M
16611,16611,Complainant-16611,34,6,2,2,M
16612,16612,Complainant-16612,40,1,5,4,F
16613,16613,Complainant-16613,18,7,2,3,F
16614,16614,Complainant-16614,27,6,5,4,F
16615,16615,Complainant-16615,57,6,5,2,M
16616,16616,Complainant-16616,18,8,6,4,F
16617,16617,Complainant-16617,38,5,5,2,M
16618,16618,Complainant-16618,57,7,3,1,F
16619,16619,Complainant-16619,18,6,1,4,F
16620,16620,Complainant-16620,43,5,3,2,F
16621,16621,Complainant-16621,26,8,3,4,F
16622,16622,Complainant-16622,31,2,3,1,M
16623,16623,Complainant-16623,28,3,3,2,F
16624,16624,Complainant-16624,57,5,5,3,F
16625,16625,Complainant-16625,20,6,1,4,M
16626,16626,Complainant-16626,42,6,2,3,F
16627,16627,Complainant-16627,49,7,1,3,M
16628,16628,Complainant-16628,30,8,3,3,F
16629,16629,Complainant-16629,23,1,6,2,F
16630,16630,Complainant-16630,25,7,1,3,F
16631,16631,Complainant-16631,18,4,3,3,F
16632,16632,Complainant-16632,27,7,6,4,F
16633,16633,Complainant-16633,18,5,6,2,F
16634,16634,Complainant-16634,36,3,2,2,M
16635,16635,Complainant-16635,41,2,2,4,F
16636,16636,Complainant-16636,33,3,1,1,F
16637,16637,Complainant-16637,29,7,4,4,F
16638,16638,Complainant-16638,41,6,6,2,M
16639,16639,Complainant-16639,27,3,4,1,M
16640,16640,Complainant-16640,21,4,4,1,F
16641,16641,Complainant-16641,22,4,4,3,F
16642,16642,Complainant-16642,32,1,3,2,F
16643,16643,Complainant-16643,39,8,6,2,F
16644,16644,Complainant-16644,18,6,1,3,M
16645,16645,Complainant-16645,33,2,2,1,M
16646,16646,Complainant-16646,45,3,3,4,F
16647,16647,Complainant-16647,18,7,3,3,M
16648,16648,Complainant-16648,32,5,1,4,F
16649,16649,Complainant-16649,53,8,2,3,M
16650,16650,Complainant-16650,32,4,2,1,F
16651,16651,Complainant-16651,18,5,4,3,F
16652,16652,Complainant-16652,31,5,5,1,F
16653,16653,Complainant-16653,39,4,2,2,M
16654,16654,Complainant-16654,45,2,1,4,F
16655,16655,Complainant-16655,35,4,1,2,M
16656,16656,Complainant-16656,38,6,1,3,F
16657,16657,Complainant-16657,30,2,4,2,F
16658,16658,Complainant-16658,37,3,4,3,M
16659,16659,Complainant-16659,29,3,4,2,F
16660,16660,Complainant-16660,41,5,1,2,F
16661,16661,Complainant-16661,55,3,1,2,F
16662,16662,Complainant-16662,31,1,4,3,M
