CaseMasterID,ActID,SectionID,ActOrderID,SectionOrderID
17393,IPC,323,1,1
17394,IPC,392,1,1
17395,IPC,379,1,1
17396,IPC,379A,1,1
17397,IPC,302,1,1
17398,IPC,323,1,1
17399,IPC,392,1,1
17400,IPC,379A,1,1
17401,ITACT,66D,1,1
17402,IPC,498A,1,1
17403,ITACT,66D,1,1
17404,IPC,392,1,1
17405,IPC,498A,1,1
17406,IPC,379,1,1
17407,IPC,379A,1,1
17408,IPC,379,1,1
17409,IPC,457,1,1
17410,IPC,392,1,1
17411,IPC,379A,1,1
17412,IPC,302,1,1
17413,IPC,379,1,1
17414,ITACT,66D,1,1
17415,IPC,302,1,1
17416,ITACT,66D,1,1
17417,IPC,384,1,1
17418,ITACT,66D,1,1
17419,IPC,379,1,1
17420,IPC,379,1,1
17421,IPC,379,1,1
17422,IPC,498A,1,1
17423,ITACT,66D,1,1
17424,IPC,392,1,1
17425,ITACT,66D,1,1
17426,ITACT,66D,1,1
17427,IPC,379,1,1
17428,IPC,379A,1,1
17429,IPC,379,1,1
17430,IPC,379,1,1
17431,IPC,323,1,1
17432,IPC,323,1,1
17433,IPC,392,1,1
17434,IPC,379,1,1
17435,IPC,379,1,1
17436,NDPS,20,1,1
17437,NDPS,20,1,1
17438,IPC,379,1,1
17439,IPC,379,1,1
17440,IPC,498A,1,1
17441,IPC,392,1,1
17442,IPC,498A,1,1
17443,IPC,457,1,1
17444,IPC,323,1,1
17445,IPC,392,1,1
17446,ITACT,66D,1,1
17447,IPC,379A,1,1
17448,IPC,392,1,1
17449,ITACT,66D,1,1
17450,IPC,323,1,1
17451,IPC,323,1,1
17452,IPC,323,1,1
17453,IPC,379A,1,1
17454,IPC,457,1,1
17455,ITACT,66D,1,1
17456,IPC,323,1,1
17457,IPC,379A,1,1
17458,ITACT,66D,1,1
17459,IPC,457,1,1
17460,IPC,379A,1,1
17461,IPC,457,1,1
17462,IPC,379,1,1
17463,IPC,379,1,1
17464,IPC,363,1,1
17465,ITACT,66D,1,1
17466,IPC,379,1,1
17467,IPC,379,1,1
17468,IPC,498A,1,1
17469,IPC,457,1,1
17470,IPC,379,1,1
17471,ITACT,66D,1,1
17472,IPC,498A,1,1
17473,NDPS,20,1,1
17474,ITACT,66D,1,1
17475,IPC,379,1,1
17476,IPC,379,1,1
17477,IPC,302,1,1
17478,IPC,302,1,1
17479,IPC,498A,1,1
17480,IPC,392,1,1
17481,IPC,379,1,1
17482,IPC,323,1,1
17483,IPC,498A,1,1
17484,IPC,392,1,1
17485,ITACT,66D,1,1
17486,IPC,302,1,1
17487,IPC,498A,1,1
17488,ITACT,66D,1,1
17489,IPC,323,1,1
17490,IPC,379,1,1
17491,IPC,379,1,1
17492,IPC,457,1,1
17493,IPC,379,1,1
17494,NDPS,20,1,1
17495,ITACT,66D,1,1
17496,IPC,323,1,1
17497,IPC,379A,1,1
17498,NDPS,20,1,1
17499,NDPS,20,1,1
17500,IPC,384,1,1
17501,IPC,457,1,1
17502,IPC,457,1,1
17503,IPC,457,1,1
17504,IPC,457,1,1
17505,ITACT,66D,1,1
17506,IPC,323,1,1
17507,IPC,457,1,1
17508,IPC,323,1,1
17509,IPC,498A,1,1
17510,IPC,363,1,1
17511,IPC,379,1,1
17512,IPC,323,1,1
17513,IPC,323,1,1
17514,IPC,323,1,1
17515,IPC,302,1,1
17516,IPC,384,1,1
17517,IPC,302,1,1
17518,IPC,457,1,1
17519,NDPS,20,1,1
17520,NDPS,20,1,1
17521,IPC,392,1,1
17522,IPC,498A,1,1
17523,IPC,379,1,1
17524,IPC,379,1,1
17525,IPC,457,1,1
17526,ITACT,66D,1,1
17527,IPC,379,1,1
17528,IPC,392,1,1
17529,IPC,392,1,1
17530,ITACT,66D,1,1
17531,IPC,498A,1,1
17532,IPC,379,1,1
17533,IPC,379,1,1
17534,IPC,379,1,1
17535,IPC,302,1,1
17536,IPC,379,1,1
17537,ITACT,66D,1,1
17538,IPC,323,1,1
17539,IPC,379,1,1
17540,ITACT,66D,1,1
17541,IPC,379,1,1
17542,IPC,379,1,1
17543,IPC,379,1,1
17544,ITACT,66D,1,1
17545,ITACT,66D,1,1
17546,NDPS,20,1,1
17547,IPC,457,1,1
17548,IPC,302,1,1
17549,IPC,363,1,1
17550,IPC,379,1,1
17551,IPC,379A,1,1
17552,ITACT,66D,1,1
17553,IPC,379,1,1
17554,IPC,498A,1,1
17555,IPC,457,1,1
17556,IPC,498A,1,1
17557,IPC,323,1,1
17558,IPC,323,1,1
17559,IPC,379,1,1
17560,NDPS,20,1,1
17561,IPC,323,1,1
17562,ITACT,66D,1,1
17563,IPC,457,1,1
17564,IPC,379A,1,1
17565,IPC,457,1,1
17566,IPC,323,1,1
17567,NDPS,20,1,1
17568,IPC,379,1,1
17569,IPC,457,1,1
17570,NDPS,20,1,1
17571,IPC,392,1,1
17572,ITACT,66D,1,1
17573,ITACT,66D,1,1
17574,IPC,498A,1,1
17575,IPC,302,1,1
17576,IPC,392,1,1
17577,IPC,379,1,1
17578,IPC,392,1,1
17579,ITACT,66D,1,1
17580,IPC,457,1,1
17581,IPC,379A,1,1
17582,IPC,457,1,1
17583,IPC,379,1,1
17584,IPC,457,1,1
17585,IPC,379,1,1
17586,IPC,379,1,1
17587,ITACT,66D,1,1
17588,IPC,302,1,1
17589,IPC,379,1,1
17590,IPC,498A,1,1
17591,NDPS,20,1,1
17592,IPC,379,1,1
17593,IPC,379,1,1
17594,IPC,379A,1,1
17595,IPC,384,1,1
17596,NDPS,20,1,1
17597,IPC,457,1,1
17598,NDPS,20,1,1
17599,IPC,457,1,1
17600,IPC,498A,1,1
17601,IPC,379,1,1
17602,IPC,379,1,1
17603,NDPS,20,1,1
17604,IPC,457,1,1
17605,IPC,457,1,1
17606,IPC,302,1,1
17607,NDPS,20,1,1
17608,IPC,379A,1,1
17609,IPC,498A,1,1
17610,IPC,379,1,1
17611,IPC,323,1,1
17612,IPC,379,1,1
17613,NDPS,20,1,1
17614,IPC,457,1,1
17615,IPC,323,1,1
17616,IPC,384,1,1
17617,IPC,379A,1,1
17618,IPC,498A,1,1
17619,IPC,302,1,1
17620,IPC,498A,1,1
17621,IPC,498A,1,1
17622,IPC,323,1,1
17623,IPC,379,1,1
17624,IPC,323,1,1
17625,IPC,379,1,1
17626,IPC,379,1,1
17627,IPC,457,1,1
17628,ITACT,66D,1,1
17629,NDPS,20,1,1
17630,IPC,323,1,1
17631,ITACT,66D,1,1
17632,ITACT,66D,1,1
17633,NDPS,20,1,1
17634,IPC,302,1,1
17635,ITACT,66D,1,1
17636,IPC,379A,1,1
17637,IPC,498A,1,1
17638,IPC,498A,1,1
17639,IPC,302,1,1
17640,IPC,379,1,1
17641,ITACT,66D,1,1
17642,IPC,457,1,1
17643,NDPS,20,1,1
17644,IPC,379,1,1
17645,NDPS,20,1,1
17646,IPC,379,1,1
17647,IPC,302,1,1
17648,NDPS,20,1,1
17649,IPC,379,1,1
17650,IPC,457,1,1
17651,IPC,392,1,1
17652,IPC,363,1,1
17653,IPC,392,1,1
17654,ITACT,66D,1,1
17655,ITACT,66D,1,1
17656,IPC,363,1,1
17657,IPC,323,1,1
17658,NDPS,20,1,1
17659,IPC,457,1,1
17660,IPC,498A,1,1
17661,IPC,379A,1,1
17662,IPC,302,1,1
17663,IPC,379,1,1
17664,IPC,392,1,1
17665,IPC,498A,1,1
17666,IPC,498A,1,1
17667,IPC,379,1,1
17668,IPC,323,1,1
17669,IPC,379,1,1
17670,ITACT,66D,1,1
17671,IPC,379A,1,1
17672,ITACT,66D,1,1
17673,ITACT,66D,1,1
17674,IPC,457,1,1
17675,IPC,379,1,1
17676,IPC,384,1,1
17677,IPC,392,1,1
17678,NDPS,20,1,1
17679,IPC,379,1,1
17680,NDPS,20,1,1
17681,IPC,323,1,1
17682,IPC,379A,1,1
17683,IPC,457,1,1
17684,IPC,498A,1,1
17685,ITACT,66D,1,1
17686,IPC,457,1,1
17687,IPC,323,1,1
17688,IPC,302,1,1
17689,IPC,379,1,1
17690,IPC,457,1,1
17691,IPC,379,1,1
17692,IPC,379,1,1
17693,IPC,498A,1,1
17694,IPC,379,1,1
17695,IPC,323,1,1
17696,IPC,323,1,1
17697,IPC,323,1,1
17698,IPC,379A,1,1
17699,IPC,392,1,1
17700,IPC,323,1,1
17701,IPC,392,1,1
17702,IPC,323,1,1
17703,ITACT,66D,1,1
17704,ITACT,66D,1,1
17705,IPC,363,1,1
17706,IPC,498A,1,1
17707,IPC,302,1,1
17708,IPC,302,1,1
17709,ITACT,66D,1,1
17710,IPC,457,1,1
17711,IPC,457,1,1
17712,IPC,323,1,1
17713,NDPS,20,1,1
17714,IPC,498A,1,1
17715,ITACT,66D,1,1
17716,IPC,498A,1,1
17717,IPC,498A,1,1
17718,IPC,457,1,1
17719,IPC,379,1,1
17720,IPC,379,1,1
17721,IPC,457,1,1
17722,IPC,457,1,1
17723,IPC,379,1,1
17724,IPC,302,1,1
17725,IPC,379,1,1
17726,IPC,379A,1,1
17727,IPC,384,1,1
17728,IPC,498A,1,1
17729,ITACT,66D,1,1
17730,IPC,379A,1,1
17731,IPC,302,1,1
17732,IPC,498A,1,1
17733,IPC,379A,1,1
17734,IPC,457,1,1
17735,IPC,457,1,1
17736,IPC,323,1,1
17737,IPC,498A,1,1
17738,IPC,457,1,1
17739,IPC,457,1,1
17740,IPC,392,1,1
17741,IPC,363,1,1
17742,ITACT,66D,1,1
17743,NDPS,20,1,1
17744,ITACT,66D,1,1
17745,ITACT,66D,1,1
17746,IPC,379,1,1
17747,IPC,392,1,1
17748,IPC,457,1,1
17749,ITACT,66D,1,1
17750,IPC,457,1,1
17751,IPC,323,1,1
17752,IPC,392,1,1
17753,IPC,457,1,1
17754,NDPS,20,1,1
17755,IPC,379,1,1
17756,NDPS,20,1,1
17757,ITACT,66D,1,1
17758,ITACT,66D,1,1
17759,IPC,323,1,1
17760,IPC,498A,1,1
17761,ITACT,66D,1,1
17762,ITACT,66D,1,1
17763,IPC,457,1,1
17764,IPC,498A,1,1
17765,IPC,379,1,1
17766,IPC,363,1,1
17767,ITACT,66D,1,1
17768,IPC,457,1,1
17769,IPC,392,1,1
17770,ITACT,66D,1,1
17771,IPC,379,1,1
17772,IPC,323,1,1
17773,IPC,323,1,1
17774,IPC,379,1,1
17775,IPC,379,1,1
17776,IPC,392,1,1
17777,IPC,323,1,1
17778,ITACT,66D,1,1
17779,ITACT,66D,1,1
17780,IPC,457,1,1
17781,IPC,379,1,1
17782,IPC,392,1,1
17783,IPC,379,1,1
17784,IPC,379,1,1
17785,IPC,457,1,1
17786,ITACT,66D,1,1
17787,IPC,457,1,1
17788,NDPS,20,1,1
17789,IPC,379A,1,1
17790,IPC,379,1,1
17791,IPC,379,1,1
17792,IPC,498A,1,1
17793,IPC,498A,1,1
17794,IPC,379,1,1
17795,IPC,302,1,1
17796,IPC,384,1,1
17797,IPC,323,1,1
17798,NDPS,20,1,1
17799,IPC,379A,1,1
17800,ITACT,66D,1,1
17801,ITACT,66D,1,1
17802,IPC,457,1,1
17803,NDPS,20,1,1
17804,IPC,323,1,1
17805,IPC,302,1,1
17806,IPC,302,1,1
17807,IPC,323,1,1
17808,IPC,379,1,1
17809,NDPS,20,1,1
17810,IPC,323,1,1
17811,IPC,379,1,1
17812,IPC,498A,1,1
17813,ITACT,66D,1,1
17814,IPC,323,1,1
17815,IPC,323,1,1
17816,IPC,379,1,1
17817,IPC,379,1,1
17818,IPC,384,1,1
17819,IPC,379,1,1
17820,IPC,379,1,1
17821,IPC,379,1,1
17822,ITACT,66D,1,1
17823,ITACT,66D,1,1
17824,IPC,379A,1,1
17825,IPC,379,1,1
17826,ITACT,66D,1,1
17827,IPC,323,1,1
17828,IPC,302,1,1
17829,IPC,379,1,1
17830,NDPS,20,1,1
17831,IPC,379A,1,1
17832,IPC,457,1,1
17833,IPC,379,1,1
17834,ITACT,66D,1,1
17835,IPC,323,1,1
17836,IPC,379,1,1
17837,IPC,379A,1,1
17838,IPC,498A,1,1
17839,IPC,363,1,1
17840,IPC,323,1,1
17841,NDPS,20,1,1
17842,NDPS,20,1,1
17843,IPC,379A,1,1
17844,IPC,323,1,1
17845,IPC,498A,1,1
17846,IPC,379,1,1
17847,IPC,392,1,1
17848,ITACT,66D,1,1
17849,ITACT,66D,1,1
17850,IPC,379A,1,1
17851,ITACT,66D,1,1
17852,ITACT,66D,1,1
17853,IPC,323,1,1
17854,IPC,379A,1,1
17855,IPC,379,1,1
17856,IPC,379,1,1
17857,IPC,457,1,1
17858,IPC,392,1,1
17859,IPC,379,1,1
17860,NDPS,20,1,1
17861,NDPS,20,1,1
17862,NDPS,20,1,1
17863,IPC,498A,1,1
17864,ITACT,66D,1,1
17865,ITACT,66D,1,1
17866,IPC,379A,1,1
17867,ITACT,66D,1,1
17868,ITACT,66D,1,1
17869,IPC,384,1,1
17870,NDPS,20,1,1
17871,IPC,323,1,1
17872,IPC,498A,1,1
17873,IPC,457,1,1
17874,IPC,457,1,1
17875,IPC,323,1,1
17876,IPC,457,1,1
17877,IPC,379,1,1
17878,IPC,498A,1,1
17879,ITACT,66D,1,1
17880,IPC,379A,1,1
17881,IPC,392,1,1
17882,IPC,323,1,1
17883,IPC,392,1,1
17884,IPC,379,1,1
17885,IPC,498A,1,1
17886,IPC,302,1,1
17887,IPC,323,1,1
17888,IPC,457,1,1
17889,IPC,392,1,1
17890,IPC,379A,1,1
17891,IPC,457,1,1
17892,IPC,379,1,1
17893,IPC,323,1,1
17894,IPC,323,1,1
17895,IPC,323,1,1
17896,IPC,457,1,1
17897,IPC,457,1,1
17898,IPC,379,1,1
17899,NDPS,20,1,1
17900,IPC,323,1,1
17901,IPC,323,1,1
17902,NDPS,20,1,1
17903,IPC,379A,1,1
17904,IPC,323,1,1
17905,IPC,457,1,1
17906,IPC,323,1,1
17907,IPC,498A,1,1
17908,IPC,498A,1,1
17909,IPC,323,1,1
17910,IPC,379,1,1
17911,IPC,379A,1,1
17912,IPC,323,1,1
17913,IPC,498A,1,1
17914,IPC,457,1,1
17915,IPC,457,1,1
17916,ITACT,66D,1,1
17917,ITACT,66D,1,1
17918,IPC,302,1,1
17919,IPC,392,1,1
17920,IPC,498A,1,1
17921,IPC,323,1,1
17922,IPC,379A,1,1
17923,NDPS,20,1,1
17924,IPC,323,1,1
17925,IPC,379A,1,1
17926,IPC,392,1,1
17927,IPC,379A,1,1
17928,ITACT,66D,1,1
17929,IPC,379,1,1
17930,IPC,363,1,1
17931,IPC,379,1,1
17932,IPC,498A,1,1
17933,IPC,379,1,1
17934,ITACT,66D,1,1
17935,IPC,457,1,1
17936,ITACT,66D,1,1
17937,IPC,392,1,1
17938,IPC,379,1,1
17939,IPC,302,1,1
17940,IPC,379,1,1
17941,IPC,457,1,1
17942,ITACT,66D,1,1
17943,IPC,457,1,1
17944,ITACT,66D,1,1
17945,ITACT,66D,1,1
17946,IPC,392,1,1
17947,IPC,498A,1,1
17948,IPC,498A,1,1
17949,IPC,379A,1,1
17950,IPC,457,1,1
17951,IPC,498A,1,1
17952,IPC,379,1,1
17953,NDPS,20,1,1
17954,IPC,379,1,1
17955,IPC,379,1,1
17956,NDPS,20,1,1
17957,IPC,498A,1,1
17958,ITACT,66D,1,1
17959,IPC,379A,1,1
17960,IPC,379A,1,1
17961,IPC,379A,1,1
17962,IPC,379,1,1
17963,IPC,323,1,1
17964,IPC,379A,1,1
17965,IPC,379,1,1
17966,ITACT,66D,1,1
17967,IPC,457,1,1
17968,IPC,302,1,1
17969,IPC,323,1,1
17970,IPC,498A,1,1
17971,IPC,379,1,1
17972,IPC,379,1,1
17973,IPC,323,1,1
17974,IPC,379,1,1
17975,IPC,379,1,1
17976,IPC,379,1,1
17977,IPC,302,1,1
17978,ITACT,66D,1,1
17979,ITACT,66D,1,1
17980,IPC,379,1,1
17981,IPC,498A,1,1
17982,IPC,363,1,1
17983,IPC,392,1,1
17984,ITACT,66D,1,1
17985,IPC,498A,1,1
17986,ITACT,66D,1,1
17987,IPC,392,1,1
17988,IPC,379,1,1
17989,IPC,379A,1,1
17990,IPC,392,1,1
17991,IPC,379A,1,1
17992,IPC,457,1,1
17993,ITACT,66D,1,1
17994,IPC,379,1,1
17995,IPC,457,1,1
17996,IPC,498A,1,1
17997,ITACT,66D,1,1
17998,IPC,323,1,1
17999,IPC,323,1,1
18000,IPC,457,1,1
18001,IPC,498A,1,1
18002,IPC,379,1,1
18003,IPC,457,1,1
18004,IPC,379,1,1
18005,IPC,392,1,1
18006,IPC,379,1,1
18007,IPC,379,1,1
18008,IPC,302,1,1
18009,IPC,379,1,1
18010,ITACT,66D,1,1
18011,IPC,302,1,1
18012,IPC,379,1,1
18013,NDPS,20,1,1
18014,NDPS,20,1,1
18015,IPC,379,1,1
18016,IPC,379,1,1
18017,ITACT,66D,1,1
18018,IPC,457,1,1
18019,IPC,392,1,1
18020,IPC,379,1,1
18021,IPC,363,1,1
18022,NDPS,20,1,1
18023,IPC,498A,1,1
18024,IPC,457,1,1
18025,ITACT,66D,1,1
18026,IPC,379,1,1
18027,IPC,498A,1,1
18028,ITACT,66D,1,1
18029,NDPS,20,1,1
18030,IPC,302,1,1
18031,IPC,457,1,1
18032,IPC,498A,1,1
18033,IPC,457,1,1
18034,IPC,379,1,1
18035,IPC,323,1,1
18036,IPC,323,1,1
18037,IPC,392,1,1
18038,IPC,379A,1,1
18039,IPC,379A,1,1
18040,ITACT,66D,1,1
18041,ITACT,66D,1,1
18042,ITACT,66D,1,1
18043,IPC,379,1,1
18044,IPC,457,1,1
18045,IPC,392,1,1
18046,IPC,379,1,1
18047,IPC,379,1,1
18048,IPC,457,1,1
18049,IPC,457,1,1
18050,IPC,457,1,1
18051,IPC,323,1,1
18052,IPC,457,1,1
18053,ITACT,66D,1,1
18054,IPC,379A,1,1
18055,IPC,379,1,1
18056,IPC,457,1,1
18057,NDPS,20,1,1
18058,IPC,323,1,1
18059,IPC,379A,1,1
18060,NDPS,20,1,1
18061,IPC,323,1,1
18062,ITACT,66D,1,1
18063,IPC,498A,1,1
18064,ITACT,66D,1,1
18065,IPC,379,1,1
18066,IPC,379A,1,1
18067,IPC,457,1,1
18068,IPC,379,1,1
18069,IPC,379,1,1
18070,IPC,379,1,1
18071,NDPS,20,1,1
18072,ITACT,66D,1,1
18073,IPC,379A,1,1
18074,ITACT,66D,1,1
18075,IPC,379,1,1
18076,ITACT,66D,1,1
18077,IPC,498A,1,1
18078,IPC,379,1,1
18079,IPC,392,1,1
18080,IPC,302,1,1
18081,IPC,392,1,1
18082,ITACT,66D,1,1
18083,IPC,302,1,1
18084,IPC,457,1,1
18085,IPC,379,1,1
18086,ITACT,66D,1,1
18087,IPC,392,1,1
18088,IPC,302,1,1
18089,IPC,457,1,1
18090,IPC,379,1,1
18091,IPC,379,1,1
18092,ITACT,66D,1,1
18093,IPC,379A,1,1
18094,IPC,323,1,1
18095,IPC,379A,1,1
18096,IPC,392,1,1
18097,ITACT,66D,1,1
18098,NDPS,20,1,1
18099,IPC,392,1,1
18100,IPC,457,1,1
18101,NDPS,20,1,1
18102,IPC,457,1,1
18103,IPC,457,1,1
18104,IPC,379,1,1
18105,IPC,323,1,1
18106,IPC,323,1,1
18107,ITACT,66D,1,1
18108,IPC,379,1,1
18109,IPC,323,1,1
18110,ITACT,66D,1,1
18111,IPC,379,1,1
18112,NDPS,20,1,1
18113,IPC,379,1,1
18114,IPC,323,1,1
18115,IPC,323,1,1
18116,IPC,498A,1,1
18117,NDPS,20,1,1
18118,ITACT,66D,1,1
18119,IPC,323,1,1
18120,IPC,379A,1,1
18121,IPC,323,1,1
18122,ITACT,66D,1,1
18123,IPC,379,1,1
18124,IPC,323,1,1
18125,ITACT,66D,1,1
18126,IPC,379,1,1
18127,IPC,457,1,1
18128,NDPS,20,1,1
18129,IPC,323,1,1
18130,IPC,457,1,1
18131,IPC,379A,1,1
18132,IPC,457,1,1
18133,IPC,323,1,1
18134,ITACT,66D,1,1
18135,ITACT,66D,1,1
18136,IPC,379,1,1
18137,ITACT,66D,1,1
18138,IPC,457,1,1
18139,IPC,379A,1,1
18140,NDPS,20,1,1
18141,IPC,379,1,1
18142,IPC,392,1,1
18143,IPC,363,1,1
18144,IPC,323,1,1
18145,IPC,457,1,1
18146,IPC,379,1,1
18147,IPC,457,1,1
18148,ITACT,66D,1,1
18149,IPC,379,1,1
18150,IPC,302,1,1
18151,IPC,392,1,1
18152,IPC,379,1,1
18153,IPC,379,1,1
18154,IPC,457,1,1
18155,IPC,379,1,1
18156,NDPS,20,1,1
18157,IPC,302,1,1
18158,IPC,379,1,1
18159,IPC,392,1,1
18160,ITACT,66D,1,1
18161,IPC,379,1,1
18162,IPC,323,1,1
18163,IPC,323,1,1
18164,IPC,392,1,1
18165,IPC,302,1,1
18166,NDPS,20,1,1
18167,IPC,457,1,1
18168,NDPS,20,1,1
18169,IPC,323,1,1
18170,IPC,498A,1,1
18171,IPC,379A,1,1
18172,IPC,498A,1,1
18173,IPC,302,1,1
18174,IPC,379,1,1
18175,IPC,323,1,1
18176,IPC,323,1,1
18177,IPC,379,1,1
18178,IPC,379A,1,1
18179,IPC,498A,1,1
18180,IPC,498A,1,1
18181,ITACT,66D,1,1
18182,ITACT,66D,1,1
18183,IPC,379A,1,1
18184,IPC,379,1,1
18185,IPC,457,1,1
18186,NDPS,20,1,1
18187,IPC,457,1,1
18188,IPC,498A,1,1
18189,NDPS,20,1,1
18190,NDPS,20,1,1
18191,IPC,379,1,1
18192,IPC,379A,1,1
18193,IPC,457,1,1
18194,ITACT,66D,1,1
18195,IPC,457,1,1
18196,IPC,498A,1,1
18197,IPC,498A,1,1
18198,IPC,498A,1,1
18199,IPC,379A,1,1
18200,IPC,379,1,1
18201,NDPS,20,1,1
18202,IPC,323,1,1
18203,IPC,457,1,1
18204,IPC,379,1,1
18205,IPC,379,1,1
18206,IPC,392,1,1
18207,IPC,379,1,1
18208,IPC,498A,1,1
18209,IPC,379,1,1
18210,IPC,379,1,1
18211,IPC,457,1,1
18212,IPC,498A,1,1
18213,IPC,323,1,1
18214,IPC,392,1,1
18215,IPC,498A,1,1
18216,IPC,457,1,1
18217,NDPS,20,1,1
18218,IPC,379,1,1
18219,IPC,392,1,1
18220,IPC,379,1,1
18221,IPC,379,1,1
18222,IPC,379,1,1
18223,IPC,457,1,1
18224,IPC,457,1,1
18225,IPC,379,1,1
18226,IPC,498A,1,1
18227,ITACT,66D,1,1
18228,IPC,384,1,1
18229,IPC,323,1,1
18230,IPC,392,1,1
18231,IPC,457,1,1
18232,IPC,379,1,1
18233,IPC,379,1,1
18234,IPC,379,1,1
18235,IPC,379,1,1
18236,IPC,392,1,1
18237,IPC,379,1,1
18238,IPC,379A,1,1
18239,ITACT,66D,1,1
18240,IPC,457,1,1
18241,IPC,457,1,1
18242,IPC,379,1,1
18243,ITACT,66D,1,1
18244,NDPS,20,1,1
18245,IPC,379,1,1
18246,IPC,379,1,1
18247,IPC,379,1,1
18248,ITACT,66D,1,1
18249,IPC,498A,1,1
18250,IPC,457,1,1
18251,IPC,379,1,1
18252,IPC,498A,1,1
18253,IPC,379,1,1
18254,ITACT,66D,1,1
18255,ITACT,66D,1,1
18256,ITACT,66D,1,1
18257,NDPS,20,1,1
18258,IPC,379,1,1
18259,IPC,457,1,1
18260,IPC,379,1,1
18261,IPC,302,1,1
18262,IPC,392,1,1
18263,IPC,457,1,1
18264,ITACT,66D,1,1
18265,IPC,392,1,1
18266,ITACT,66D,1,1
18267,IPC,379,1,1
18268,IPC,379,1,1
18269,IPC,379,1,1
18270,ITACT,66D,1,1
18271,IPC,323,1,1
18272,IPC,323,1,1
18273,NDPS,20,1,1
18274,IPC,392,1,1
18275,ITACT,66D,1,1
18276,IPC,379,1,1
18277,IPC,323,1,1
18278,ITACT,66D,1,1
18279,IPC,379,1,1
18280,IPC,379,1,1
18281,IPC,457,1,1
18282,IPC,302,1,1
18283,IPC,323,1,1
18284,IPC,379,1,1
18285,IPC,379A,1,1
18286,ITACT,66D,1,1
18287,IPC,379,1,1
18288,IPC,498A,1,1
18289,IPC,323,1,1
18290,ITACT,66D,1,1
18291,IPC,379A,1,1
18292,IPC,323,1,1
18293,NDPS,20,1,1
18294,NDPS,20,1,1
18295,IPC,379,1,1
18296,IPC,379A,1,1
18297,IPC,379A,1,1
18298,IPC,323,1,1
18299,IPC,457,1,1
18300,IPC,457,1,1
18301,IPC,392,1,1
18302,IPC,457,1,1
18303,IPC,323,1,1
18304,IPC,498A,1,1
18305,IPC,498A,1,1
18306,ITACT,66D,1,1
18307,IPC,379A,1,1
18308,IPC,379,1,1
18309,ITACT,66D,1,1
18310,IPC,457,1,1
18311,IPC,379,1,1
18312,IPC,302,1,1
18313,IPC,379,1,1
18314,IPC,323,1,1
18315,IPC,323,1,1
18316,IPC,392,1,1
18317,NDPS,20,1,1
18318,ITACT,66D,1,1
18319,IPC,498A,1,1
18320,ITACT,66D,1,1
18321,IPC,302,1,1
18322,IPC,379,1,1
18323,IPC,392,1,1
18324,IPC,498A,1,1
18325,IPC,457,1,1
18326,IPC,379,1,1
18327,IPC,457,1,1
18328,ITACT,66D,1,1
18329,IPC,379A,1,1
18330,IPC,379A,1,1
18331,IPC,379,1,1
18332,IPC,323,1,1
18333,IPC,457,1,1
18334,ITACT,66D,1,1
18335,IPC,379,1,1
18336,IPC,457,1,1
18337,IPC,379,1,1
18338,IPC,379,1,1
18339,IPC,379,1,1
18340,IPC,379,1,1
18341,ITACT,66D,1,1
18342,IPC,457,1,1
18343,IPC,457,1,1
18344,IPC,323,1,1
18345,IPC,379,1,1
18346,IPC,379,1,1
18347,IPC,323,1,1
18348,IPC,379,1,1
18349,IPC,379,1,1
18350,IPC,498A,1,1
18351,ITACT,66D,1,1
18352,IPC,379,1,1
18353,ITACT,66D,1,1
18354,NDPS,20,1,1
18355,IPC,457,1,1
18356,IPC,379A,1,1
18357,IPC,323,1,1
18358,IPC,379A,1,1
18359,ITACT,66D,1,1
18360,NDPS,20,1,1
18361,IPC,379,1,1
18362,ITACT,66D,1,1
18363,IPC,392,1,1
18364,NDPS,20,1,1
18365,IPC,323,1,1
18366,IPC,379A,1,1
18367,IPC,379,1,1
18368,IPC,323,1,1
18369,IPC,302,1,1
18370,IPC,379,1,1
18371,ITACT,66D,1,1
18372,IPC,379,1,1
18373,NDPS,20,1,1
18374,NDPS,20,1,1
18375,IPC,384,1,1
18376,IPC,363,1,1
18377,IPC,457,1,1
18378,IPC,457,1,1
18379,ITACT,66D,1,1
18380,ITACT,66D,1,1
18381,IPC,379,1,1
18382,ITACT,66D,1,1
18383,IPC,323,1,1
18384,IPC,498A,1,1
18385,IPC,384,1,1
18386,IPC,498A,1,1
18387,IPC,498A,1,1
18388,IPC,379,1,1
18389,IPC,379,1,1
18390,IPC,379,1,1
18391,IPC,392,1,1
18392,IPC,302,1,1
18393,IPC,498A,1,1
18394,IPC,498A,1,1
18395,IPC,498A,1,1
18396,IPC,392,1,1
18397,IPC,379,1,1
18398,IPC,392,1,1
18399,IPC,457,1,1
18400,IPC,379,1,1
18401,IPC,379A,1,1
18402,IPC,323,1,1
18403,IPC,457,1,1
18404,ITACT,66D,1,1
18405,IPC,363,1,1
18406,IPC,457,1,1
18407,IPC,384,1,1
18408,IPC,323,1,1
18409,IPC,323,1,1
18410,ITACT,66D,1,1
18411,IPC,379,1,1
18412,IPC,363,1,1
18413,NDPS,20,1,1
18414,NDPS,20,1,1
18415,NDPS,20,1,1
18416,IPC,302,1,1
18417,IPC,379,1,1
18418,IPC,323,1,1
18419,IPC,457,1,1
18420,IPC,498A,1,1
18421,IPC,379A,1,1
18422,ITACT,66D,1,1
18423,ITACT,66D,1,1
