source,target,crime_type,incident_id
ACC-01561,VIC-5591,Theft,INC-005591
ACC-01561,VIC-12182,Domestic Violence,INC-012182
ACC-01561,VIC-15470,Theft,INC-015470
ACC-01561,VIC-18801,Assault,INC-018801
ACC-02053,VIC-5594,Drug Offense,INC-005594
ACC-02053,VIC-8094,Domestic Violence,INC-008094
ACC-02053,VIC-8322,Cyber Fraud,INC-008322
ACC-02053,VIC-11253,Burglary,INC-011253
ACC-08227,VIC-5596,Drug Offense,INC-005596
ACC-08227,VIC-10309,Burglary,INC-010309
ACC-02367,VIC-5597,Theft,INC-005597
ACC-02367,VIC-17043,Drug Offense,INC-017043
ACC-02367,VIC-17300,Theft,INC-017300
ACC-00188,VIC-5599,Assault,INC-005599
ACC-00188,VIC-13144,Kidnapping,INC-013144
ACC-04814,VIC-5601,Domestic Violence,INC-005601
ACC-04814,VIC-6605,Theft,INC-006605
ACC-04814,VIC-8750,Assault,INC-008750
ACC-02665,VIC-5602,Robbery,INC-005602
ACC-02830,VIC-5603,Burglary,INC-005603
ACC-02830,VIC-9292,Burglary,INC-009292
ACC-02830,VIC-15049,Murder,INC-015049
ACC-02830,VIC-19558,Cyber Fraud,INC-019558
ACC-02830,VIC-19828,Extortion,INC-019828
ACC-08857,VIC-5604,Assault,INC-005604
ACC-01935,VIC-5605,Theft,INC-005605
ACC-01935,VIC-9154,Cyber Fraud,INC-009154
ACC-01935,VIC-18617,Theft,INC-018617
ACC-07258,VIC-5606,Vehicle Theft,INC-005606
ACC-07258,VIC-14061,Theft,INC-014061
ACC-00147,VIC-5609,Drug Offense,INC-005609
ACC-00147,VIC-6095,Cyber Fraud,INC-006095
ACC-03234,VIC-5610,Burglary,INC-005610
ACC-03234,VIC-17195,Domestic Violence,INC-017195
ACC-01435,VIC-5611,Theft,INC-005611
ACC-04783,VIC-5618,Vehicle Theft,INC-005618
ACC-04783,VIC-18539,Vehicle Theft,INC-018539
ACC-07173,VIC-5621,Burglary,INC-005621
ACC-02610,VIC-5623,Burglary,INC-005623
ACC-02610,VIC-13344,Robbery,INC-013344
ACC-04532,VIC-5624,Cyber Fraud,INC-005624
ACC-04532,VIC-15407,Domestic Violence,INC-015407
ACC-04026,VIC-5625,Assault,INC-005625
ACC-04026,VIC-11281,Vehicle Theft,INC-011281
ACC-04026,VIC-13753,Domestic Violence,INC-013753
ACC-04026,VIC-16328,Vehicle Theft,INC-016328
ACC-04026,VIC-18238,Vehicle Theft,INC-018238
ACC-04026,VIC-18545,Burglary,INC-018545
ACC-06333,VIC-5626,Burglary,INC-005626
ACC-06333,VIC-7941,Burglary,INC-007941
ACC-06333,VIC-8645,Robbery,INC-008645
ACC-06333,VIC-16488,Theft,INC-016488
ACC-00580,VIC-5629,Vehicle Theft,INC-005629
ACC-00580,VIC-7166,Theft,INC-007166
ACC-00580,VIC-12725,Burglary,INC-012725
ACC-00580,VIC-14045,Assault,INC-014045
ACC-00580,VIC-15333,Drug Offense,INC-015333
ACC-00580,VIC-15425,Domestic Violence,INC-015425
ACC-05002,VIC-5631,Theft,INC-005631
ACC-05002,VIC-5980,Cyber Fraud,INC-005980
ACC-05644,VIC-5632,Robbery,INC-005632
ACC-05644,VIC-12708,Cyber Fraud,INC-012708
ACC-05644,VIC-17313,Assault,INC-017313
ACC-02589,VIC-5635,Murder,INC-005635
ACC-02589,VIC-7757,Assault,INC-007757
ACC-02589,VIC-16084,Vehicle Theft,INC-016084
ACC-08832,VIC-5638,Robbery,INC-005638
ACC-08832,VIC-6515,Theft,INC-006515
ACC-08832,VIC-9675,Drug Offense,INC-009675
ACC-04139,VIC-5639,Assault,INC-005639
ACC-04139,VIC-13082,Domestic Violence,INC-013082
ACC-04139,VIC-13630,Assault,INC-013630
ACC-04139,VIC-14272,Assault,INC-014272
ACC-04139,VIC-14953,Robbery,INC-014953
ACC-04139,VIC-15108,Assault,INC-015108
ACC-03828,VIC-5641,Theft,INC-005641
ACC-03828,VIC-7204,Murder,INC-007204
ACC-03828,VIC-13107,Kidnapping,INC-013107
ACC-03828,VIC-19068,Domestic Violence,INC-019068
ACC-00980,VIC-5642,Domestic Violence,INC-005642
ACC-00980,VIC-9278,Cyber Fraud,INC-009278
ACC-00980,VIC-14489,Murder,INC-014489
ACC-00980,VIC-15263,Vehicle Theft,INC-015263
ACC-03411,VIC-5645,Burglary,INC-005645
ACC-03411,VIC-14860,Theft,INC-014860
ACC-03411,VIC-15596,Drug Offense,INC-015596
ACC-04544,VIC-5647,Murder,INC-005647
ACC-08996,VIC-5648,Vehicle Theft,INC-005648
ACC-08996,VIC-8461,Theft,INC-008461
ACC-08996,VIC-12884,Domestic Violence,INC-012884
ACC-08996,VIC-14174,Burglary,INC-014174
ACC-08996,VIC-17909,Assault,INC-017909
ACC-05241,VIC-5650,Theft,INC-005650
ACC-05241,VIC-9180,Theft,INC-009180
ACC-05241,VIC-16315,Theft,INC-016315
ACC-01585,VIC-5653,Theft,INC-005653
ACC-03363,VIC-5654,Cyber Fraud,INC-005654
ACC-03363,VIC-7638,Burglary,INC-007638
ACC-03363,VIC-7972,Vehicle Theft,INC-007972
ACC-03363,VIC-11117,Theft,INC-011117
ACC-03363,VIC-11550,Theft,INC-011550
ACC-04961,VIC-5655,Theft,INC-005655
ACC-04961,VIC-14822,Theft,INC-014822
ACC-06691,VIC-5656,Assault,INC-005656
ACC-05464,VIC-5657,Burglary,INC-005657
ACC-05464,VIC-10753,Burglary,INC-010753
ACC-05464,VIC-13996,Vehicle Theft,INC-013996
ACC-07740,VIC-5659,Cyber Fraud,INC-005659
ACC-07740,VIC-14666,Assault,INC-014666
ACC-07740,VIC-17984,Cyber Fraud,INC-017984
ACC-03160,VIC-5660,Robbery,INC-005660
ACC-01589,VIC-5661,Burglary,INC-005661
ACC-03407,VIC-5662,Drug Offense,INC-005662
ACC-03407,VIC-17626,Theft,INC-017626
ACC-03407,VIC-19208,Robbery,INC-019208
ACC-08639,VIC-5664,Burglary,INC-005664
ACC-08639,VIC-11342,Burglary,INC-011342
ACC-06682,VIC-5665,Kidnapping,INC-005665
ACC-04222,VIC-5668,Burglary,INC-005668
ACC-04222,VIC-8535,Assault,INC-008535
ACC-04222,VIC-15273,Theft,INC-015273
ACC-04222,VIC-15647,Theft,INC-015647
ACC-04222,VIC-17809,Drug Offense,INC-017809
ACC-08489,VIC-5669,Assault,INC-005669
ACC-01319,VIC-5670,Theft,INC-005670
ACC-01319,VIC-14534,Robbery,INC-014534
ACC-05617,VIC-5672,Drug Offense,INC-005672
ACC-04835,VIC-5673,Theft,INC-005673
ACC-04835,VIC-6408,Theft,INC-006408
ACC-04835,VIC-6434,Theft,INC-006434
ACC-04835,VIC-6889,Theft,INC-006889
ACC-04835,VIC-12385,Theft,INC-012385
ACC-04835,VIC-12411,Robbery,INC-012411
ACC-08312,VIC-5675,Theft,INC-005675
ACC-08312,VIC-9190,Extortion,INC-009190
ACC-08312,VIC-18477,Assault,INC-018477
ACC-06278,VIC-5676,Robbery,INC-005676
ACC-06278,VIC-13774,Kidnapping,INC-013774
ACC-05302,VIC-5677,Kidnapping,INC-005677
ACC-05302,VIC-7375,Robbery,INC-007375
ACC-05302,VIC-10573,Burglary,INC-010573
ACC-05302,VIC-11311,Assault,INC-011311
ACC-05302,VIC-12846,Assault,INC-012846
ACC-05302,VIC-15404,Assault,INC-015404
ACC-05302,VIC-19279,Assault,INC-019279
ACC-03295,VIC-5678,Assault,INC-005678
ACC-03295,VIC-13743,Vehicle Theft,INC-013743
ACC-06213,VIC-5680,Burglary,INC-005680
ACC-06213,VIC-9728,Theft,INC-009728
ACC-06992,VIC-5682,Assault,INC-005682
ACC-06992,VIC-15083,Burglary,INC-015083
ACC-06992,VIC-18473,Burglary,INC-018473
ACC-08114,VIC-5684,Vehicle Theft,INC-005684
ACC-05975,VIC-5686,Theft,INC-005686
ACC-05975,VIC-7626,Assault,INC-007626
ACC-05975,VIC-15439,Theft,INC-015439
ACC-05975,VIC-18460,Theft,INC-018460
ACC-06342,VIC-5687,Burglary,INC-005687
ACC-06342,VIC-11018,Vehicle Theft,INC-011018
ACC-06342,VIC-12773,Murder,INC-012773
ACC-06342,VIC-18946,Burglary,INC-018946
ACC-04535,VIC-5688,Cyber Fraud,INC-005688
ACC-03150,VIC-5690,Domestic Violence,INC-005690
ACC-01787,VIC-5691,Burglary,INC-005691
ACC-02197,VIC-5693,Vehicle Theft,INC-005693
ACC-02197,VIC-13728,Drug Offense,INC-013728
ACC-02197,VIC-19879,Domestic Violence,INC-019879
ACC-01239,VIC-5696,Domestic Violence,INC-005696
ACC-01239,VIC-10835,Assault,INC-010835
ACC-01239,VIC-11170,Kidnapping,INC-011170
ACC-06996,VIC-5697,Theft,INC-005697
ACC-06878,VIC-5699,Kidnapping,INC-005699
ACC-06878,VIC-9361,Cyber Fraud,INC-009361
ACC-06878,VIC-13048,Kidnapping,INC-013048
ACC-06878,VIC-16077,Burglary,INC-016077
ACC-06878,VIC-16416,Kidnapping,INC-016416
ACC-05222,VIC-5700,Burglary,INC-005700
ACC-05222,VIC-8124,Assault,INC-008124
ACC-05222,VIC-16368,Theft,INC-016368
ACC-03768,VIC-5701,Theft,INC-005701
ACC-03768,VIC-8704,Theft,INC-008704
ACC-00155,VIC-5703,Theft,INC-005703
ACC-00155,VIC-12868,Domestic Violence,INC-012868
ACC-00155,VIC-18519,Drug Offense,INC-018519
ACC-00155,VIC-19030,Theft,INC-019030
ACC-00155,VIC-19331,Theft,INC-019331
ACC-02714,VIC-5704,Burglary,INC-005704
ACC-02714,VIC-9587,Theft,INC-009587
ACC-02714,VIC-19335,Drug Offense,INC-019335
ACC-07396,VIC-5705,Theft,INC-005705
ACC-07396,VIC-8007,Assault,INC-008007
ACC-07396,VIC-14757,Theft,INC-014757
ACC-06007,VIC-5708,Cyber Fraud,INC-005708
ACC-06007,VIC-18533,Assault,INC-018533
ACC-02390,VIC-5709,Assault,INC-005709
ACC-02390,VIC-6697,Drug Offense,INC-006697
ACC-02390,VIC-10450,Domestic Violence,INC-010450
ACC-02390,VIC-18231,Burglary,INC-018231
ACC-08679,VIC-5712,Drug Offense,INC-005712
ACC-08679,VIC-10929,Burglary,INC-010929
ACC-05884,VIC-5714,Cyber Fraud,INC-005714
ACC-05884,VIC-8500,Domestic Violence,INC-008500
ACC-05884,VIC-14315,Cyber Fraud,INC-014315
ACC-05884,VIC-15202,Cyber Fraud,INC-015202
ACC-02406,VIC-5719,Theft,INC-005719
ACC-05938,VIC-5721,Burglary,INC-005721
ACC-05938,VIC-12428,Theft,INC-012428
ACC-03055,VIC-5723,Robbery,INC-005723
ACC-03055,VIC-13883,Domestic Violence,INC-013883
ACC-03055,VIC-19596,Burglary,INC-019596
ACC-07823,VIC-5724,Vehicle Theft,INC-005724
ACC-07823,VIC-18222,Theft,INC-018222
ACC-07586,VIC-5725,Drug Offense,INC-005725
ACC-07586,VIC-7561,Drug Offense,INC-007561
ACC-07586,VIC-14491,Domestic Violence,INC-014491
ACC-07586,VIC-16475,Drug Offense,INC-016475
ACC-07586,VIC-18294,Drug Offense,INC-018294
ACC-06244,VIC-5726,Burglary,INC-005726
ACC-00616,VIC-5730,Vehicle Theft,INC-005730
ACC-08128,VIC-5734,Murder,INC-005734
ACC-08128,VIC-11136,Cyber Fraud,INC-011136
ACC-08128,VIC-16004,Theft,INC-016004
ACC-08128,VIC-16827,Murder,INC-016827
ACC-02322,VIC-5736,Cyber Fraud,INC-005736
ACC-02322,VIC-15410,Burglary,INC-015410
ACC-00827,VIC-5738,Burglary,INC-005738
ACC-00827,VIC-9808,Cyber Fraud,INC-009808
ACC-00827,VIC-15382,Theft,INC-015382
ACC-00827,VIC-17303,Cyber Fraud,INC-017303
ACC-05169,VIC-5740,Cyber Fraud,INC-005740
ACC-05169,VIC-8336,Domestic Violence,INC-008336
ACC-05169,VIC-13860,Cyber Fraud,INC-013860
ACC-07912,VIC-5741,Assault,INC-005741
ACC-07912,VIC-7802,Assault,INC-007802
ACC-07912,VIC-9259,Burglary,INC-009259
ACC-07912,VIC-11483,Drug Offense,INC-011483
ACC-07912,VIC-12674,Theft,INC-012674
ACC-07912,VIC-12751,Burglary,INC-012751
ACC-06505,VIC-5743,Drug Offense,INC-005743
ACC-06505,VIC-10089,Assault,INC-010089
ACC-06505,VIC-19625,Robbery,INC-019625
ACC-06809,VIC-5745,Domestic Violence,INC-005745
ACC-06809,VIC-7298,Assault,INC-007298
ACC-06809,VIC-8368,Drug Offense,INC-008368
ACC-06809,VIC-9338,Domestic Violence,INC-009338
ACC-06809,VIC-10385,Vehicle Theft,INC-010385
ACC-06809,VIC-12183,Theft,INC-012183
ACC-06809,VIC-19569,Cyber Fraud,INC-019569
ACC-00430,VIC-5746,Robbery,INC-005746
ACC-00430,VIC-9856,Assault,INC-009856
ACC-00093,VIC-5747,Domestic Violence,INC-005747
ACC-00093,VIC-10113,Burglary,INC-010113
ACC-00093,VIC-10774,Robbery,INC-010774
ACC-00093,VIC-17366,Burglary,INC-017366
ACC-07092,VIC-5748,Murder,INC-005748
ACC-07092,VIC-12540,Drug Offense,INC-012540
ACC-07092,VIC-14522,Extortion,INC-014522
ACC-04085,VIC-5753,Theft,INC-005753
ACC-04244,VIC-5754,Murder,INC-005754
ACC-04244,VIC-11223,Domestic Violence,INC-011223
ACC-04244,VIC-12496,Domestic Violence,INC-012496
ACC-04244,VIC-12735,Domestic Violence,INC-012735
ACC-05027,VIC-5756,Burglary,INC-005756
ACC-05027,VIC-14993,Domestic Violence,INC-014993
ACC-06926,VIC-5758,Theft,INC-005758
ACC-06926,VIC-11590,Theft,INC-011590
ACC-06926,VIC-12680,Cyber Fraud,INC-012680
ACC-07722,VIC-5759,Cyber Fraud,INC-005759
ACC-07722,VIC-12360,Vehicle Theft,INC-012360
ACC-07984,VIC-5760,Murder,INC-005760
ACC-07984,VIC-13828,Theft,INC-013828
ACC-06621,VIC-5763,Drug Offense,INC-005763
ACC-06621,VIC-8063,Robbery,INC-008063
ACC-00658,VIC-5764,Theft,INC-005764
ACC-00658,VIC-6624,Cyber Fraud,INC-006624
ACC-00658,VIC-19470,Robbery,INC-019470
ACC-00658,VIC-19609,Assault,INC-019609
ACC-00789,VIC-5766,Burglary,INC-005766
ACC-00789,VIC-14167,Murder,INC-014167
ACC-00789,VIC-17065,Vehicle Theft,INC-017065
ACC-00789,VIC-19930,Murder,INC-019930
ACC-05750,VIC-5770,Burglary,INC-005770
ACC-05750,VIC-17216,Drug Offense,INC-017216
ACC-01829,VIC-5772,Robbery,INC-005772
ACC-08853,VIC-5773,Cyber Fraud,INC-005773
ACC-03930,VIC-5776,Drug Offense,INC-005776
ACC-03930,VIC-16615,Assault,INC-016615
ACC-06151,VIC-5777,Drug Offense,INC-005777
ACC-05871,VIC-5778,Domestic Violence,INC-005778
ACC-05871,VIC-7179,Vehicle Theft,INC-007179
ACC-06511,VIC-5779,Domestic Violence,INC-005779
ACC-08433,VIC-5780,Cyber Fraud,INC-005780
ACC-08433,VIC-8966,Vehicle Theft,INC-008966
ACC-02425,VIC-5782,Burglary,INC-005782
ACC-02425,VIC-19630,Cyber Fraud,INC-019630
ACC-02000,VIC-5783,Cyber Fraud,INC-005783
ACC-02000,VIC-12310,Assault,INC-012310
ACC-01759,VIC-5784,Theft,INC-005784
ACC-01622,VIC-5789,Theft,INC-005789
ACC-01622,VIC-9974,Theft,INC-009974
ACC-01622,VIC-10521,Cyber Fraud,INC-010521
ACC-01622,VIC-12042,Cyber Fraud,INC-012042
ACC-01622,VIC-18385,Extortion,INC-018385
ACC-03812,VIC-5790,Theft,INC-005790
ACC-03812,VIC-8221,Cyber Fraud,INC-008221
ACC-07318,VIC-5791,Vehicle Theft,INC-005791
ACC-07318,VIC-6989,Cyber Fraud,INC-006989
ACC-07318,VIC-13002,Cyber Fraud,INC-013002
ACC-06135,VIC-5793,Cyber Fraud,INC-005793
ACC-02308,VIC-5797,Burglary,INC-005797
ACC-02308,VIC-12500,Theft,INC-012500
ACC-02308,VIC-13036,Robbery,INC-013036
ACC-02308,VIC-14492,Domestic Violence,INC-014492
ACC-02308,VIC-14765,Domestic Violence,INC-014765
ACC-02809,VIC-5798,Vehicle Theft,INC-005798
ACC-02809,VIC-13570,Assault,INC-013570
ACC-05385,VIC-5800,Robbery,INC-005800
ACC-05385,VIC-18984,Domestic Violence,INC-018984
ACC-02103,VIC-5803,Burglary,INC-005803
ACC-02103,VIC-9326,Burglary,INC-009326
ACC-02103,VIC-11291,Assault,INC-011291
ACC-00601,VIC-5806,Domestic Violence,INC-005806
ACC-02753,VIC-5808,Assault,INC-005808
ACC-02753,VIC-11043,Burglary,INC-011043
ACC-04353,VIC-5809,Cyber Fraud,INC-005809
ACC-07773,VIC-5813,Drug Offense,INC-005813
ACC-03976,VIC-5814,Kidnapping,INC-005814
ACC-03976,VIC-17924,Assault,INC-017924
ACC-08776,VIC-5815,Cyber Fraud,INC-005815
ACC-08776,VIC-5865,Cyber Fraud,INC-005865
ACC-03591,VIC-5816,Burglary,INC-005816
ACC-03591,VIC-18516,Theft,INC-018516
ACC-00498,VIC-5817,Assault,INC-005817
ACC-00498,VIC-7913,Drug Offense,INC-007913
ACC-01644,VIC-5818,Vehicle Theft,INC-005818
ACC-04833,VIC-5819,Robbery,INC-005819
ACC-04833,VIC-12675,Cyber Fraud,INC-012675
ACC-04833,VIC-16889,Theft,INC-016889
ACC-06703,VIC-5821,Drug Offense,INC-005821
ACC-06703,VIC-11071,Vehicle Theft,INC-011071
ACC-06703,VIC-11225,Vehicle Theft,INC-011225
ACC-06703,VIC-12354,Theft,INC-012354
ACC-06703,VIC-14336,Vehicle Theft,INC-014336
ACC-06703,VIC-15859,Robbery,INC-015859
ACC-06703,VIC-17457,Vehicle Theft,INC-017457
ACC-03393,VIC-5822,Theft,INC-005822
ACC-04806,VIC-5823,Theft,INC-005823
ACC-04806,VIC-8178,Theft,INC-008178
ACC-07467,VIC-5824,Theft,INC-005824
ACC-05090,VIC-5827,Assault,INC-005827
ACC-05090,VIC-6738,Cyber Fraud,INC-006738
ACC-05090,VIC-11863,Drug Offense,INC-011863
ACC-05090,VIC-15148,Extortion,INC-015148
ACC-05090,VIC-16022,Theft,INC-016022
ACC-00040,VIC-5828,Drug Offense,INC-005828
ACC-00040,VIC-9647,Drug Offense,INC-009647
ACC-00040,VIC-10074,Drug Offense,INC-010074
ACC-00040,VIC-14762,Drug Offense,INC-014762
ACC-00040,VIC-15047,Theft,INC-015047
ACC-00040,VIC-15618,Drug Offense,INC-015618
ACC-00040,VIC-18374,Drug Offense,INC-018374
ACC-02593,VIC-5829,Vehicle Theft,INC-005829
ACC-08838,VIC-5831,Robbery,INC-005831
ACC-08838,VIC-10414,Assault,INC-010414
ACC-08838,VIC-16572,Theft,INC-016572
ACC-05112,VIC-5834,Cyber Fraud,INC-005834
ACC-05818,VIC-5835,Drug Offense,INC-005835
ACC-05818,VIC-7213,Burglary,INC-007213
ACC-05818,VIC-7730,Domestic Violence,INC-007730
ACC-05818,VIC-14120,Domestic Violence,INC-014120
ACC-02170,VIC-5836,Domestic Violence,INC-005836
ACC-02170,VIC-14819,Burglary,INC-014819
ACC-02274,VIC-5838,Theft,INC-005838
ACC-02274,VIC-8584,Vehicle Theft,INC-008584
ACC-02274,VIC-9778,Robbery,INC-009778
ACC-07969,VIC-5839,Drug Offense,INC-005839
ACC-07969,VIC-16606,Murder,INC-016606
ACC-01045,VIC-5843,Extortion,INC-005843
ACC-01045,VIC-19096,Theft,INC-019096
ACC-02982,VIC-5844,Assault,INC-005844
ACC-02982,VIC-6918,Domestic Violence,INC-006918
ACC-02982,VIC-7102,Theft,INC-007102
ACC-02982,VIC-12426,Cyber Fraud,INC-012426
ACC-08402,VIC-5845,Cyber Fraud,INC-005845
ACC-08402,VIC-18553,Assault,INC-018553
ACC-08464,VIC-5847,Burglary,INC-005847
ACC-08464,VIC-9374,Assault,INC-009374
ACC-01518,VIC-5849,Burglary,INC-005849
ACC-01518,VIC-9840,Drug Offense,INC-009840
ACC-01518,VIC-12115,Robbery,INC-012115
ACC-01518,VIC-12940,Vehicle Theft,INC-012940
ACC-01738,VIC-5850,Cyber Fraud,INC-005850
ACC-07508,VIC-5853,Burglary,INC-005853
ACC-07508,VIC-10063,Burglary,INC-010063
ACC-07508,VIC-14018,Kidnapping,INC-014018
ACC-03563,VIC-5854,Theft,INC-005854
ACC-03563,VIC-7365,Domestic Violence,INC-007365
ACC-03563,VIC-7689,Theft,INC-007689
ACC-03563,VIC-11516,Drug Offense,INC-011516
ACC-08296,VIC-5855,Cyber Fraud,INC-005855
ACC-02111,VIC-5857,Theft,INC-005857
ACC-06423,VIC-5859,Burglary,INC-005859
ACC-05047,VIC-5862,Burglary,INC-005862
ACC-05047,VIC-8499,Domestic Violence,INC-008499
ACC-05047,VIC-19901,Extortion,INC-019901
ACC-00531,VIC-5863,Burglary,INC-005863
ACC-00531,VIC-6191,Cyber Fraud,INC-006191
ACC-00531,VIC-19329,Robbery,INC-019329
ACC-00114,VIC-5864,Burglary,INC-005864
ACC-06632,VIC-5866,Domestic Violence,INC-005866
ACC-06632,VIC-14103,Cyber Fraud,INC-014103
ACC-07233,VIC-5867,Assault,INC-005867
ACC-05599,VIC-5868,Domestic Violence,INC-005868
ACC-05599,VIC-17183,Robbery,INC-017183
ACC-05599,VIC-18321,Murder,INC-018321
ACC-05599,VIC-18871,Theft,INC-018871
ACC-08647,VIC-5870,Cyber Fraud,INC-005870
ACC-08647,VIC-6888,Murder,INC-006888
ACC-08647,VIC-14544,Cyber Fraud,INC-014544
ACC-08647,VIC-17053,Robbery,INC-017053
ACC-03626,VIC-5872,Cyber Fraud,INC-005872
ACC-03626,VIC-10240,Theft,INC-010240
ACC-03626,VIC-12938,Cyber Fraud,INC-012938
ACC-05789,VIC-5874,Assault,INC-005874
ACC-05789,VIC-12544,Domestic Violence,INC-012544
ACC-05789,VIC-14684,Burglary,INC-014684
ACC-00944,VIC-5877,Kidnapping,INC-005877
ACC-00944,VIC-5900,Cyber Fraud,INC-005900
ACC-08331,VIC-5879,Drug Offense,INC-005879
ACC-06595,VIC-5880,Assault,INC-005880
ACC-07937,VIC-5881,Burglary,INC-005881
ACC-06952,VIC-5885,Drug Offense,INC-005885
ACC-06952,VIC-9401,Drug Offense,INC-009401
ACC-06952,VIC-19019,Theft,INC-019019
ACC-04537,VIC-5886,Burglary,INC-005886
ACC-04537,VIC-6435,Burglary,INC-006435
ACC-04537,VIC-9726,Burglary,INC-009726
ACC-04537,VIC-10234,Burglary,INC-010234
ACC-04537,VIC-15226,Burglary,INC-015226
ACC-04537,VIC-16081,Burglary,INC-016081
ACC-01662,VIC-5888,Cyber Fraud,INC-005888
ACC-06863,VIC-5891,Theft,INC-005891
ACC-06863,VIC-10169,Robbery,INC-010169
ACC-00775,VIC-5893,Assault,INC-005893
ACC-00775,VIC-16597,Cyber Fraud,INC-016597
ACC-06216,VIC-5896,Cyber Fraud,INC-005896
ACC-06216,VIC-14252,Cyber Fraud,INC-014252
ACC-06216,VIC-14748,Cyber Fraud,INC-014748
ACC-05312,VIC-5898,Theft,INC-005898
ACC-08997,VIC-5902,Robbery,INC-005902
ACC-01983,VIC-5904,Cyber Fraud,INC-005904
ACC-00236,VIC-5906,Theft,INC-005906
ACC-00647,VIC-5907,Assault,INC-005907
ACC-00974,VIC-5908,Cyber Fraud,INC-005908
ACC-00974,VIC-7081,Drug Offense,INC-007081
ACC-00974,VIC-15057,Theft,INC-015057
ACC-00974,VIC-19850,Domestic Violence,INC-019850
ACC-01141,VIC-5909,Extortion,INC-005909
ACC-01141,VIC-14162,Assault,INC-014162
ACC-05029,VIC-5914,Assault,INC-005914
ACC-05029,VIC-15468,Vehicle Theft,INC-015468
ACC-07228,VIC-5920,Theft,INC-005920
ACC-07228,VIC-10139,Cyber Fraud,INC-010139
ACC-07228,VIC-10285,Burglary,INC-010285
ACC-05172,VIC-5922,Murder,INC-005922
ACC-05172,VIC-10191,Drug Offense,INC-010191
ACC-01696,VIC-5926,Murder,INC-005926
ACC-01696,VIC-12447,Robbery,INC-012447
ACC-01696,VIC-13768,Robbery,INC-013768
ACC-01696,VIC-13870,Assault,INC-013870
ACC-01696,VIC-19529,Theft,INC-019529
ACC-04799,VIC-5927,Theft,INC-005927
ACC-04799,VIC-13354,Vehicle Theft,INC-013354
ACC-01668,VIC-5930,Assault,INC-005930
ACC-01668,VIC-7660,Assault,INC-007660
ACC-01668,VIC-15839,Burglary,INC-015839
ACC-01401,VIC-5935,Murder,INC-005935
ACC-01401,VIC-12866,Drug Offense,INC-012866
ACC-01166,VIC-5942,Drug Offense,INC-005942
ACC-01166,VIC-7927,Robbery,INC-007927
ACC-01166,VIC-10950,Domestic Violence,INC-010950
ACC-06784,VIC-5945,Drug Offense,INC-005945
ACC-06784,VIC-12988,Robbery,INC-012988
ACC-06784,VIC-17828,Murder,INC-017828
ACC-06784,VIC-19139,Theft,INC-019139
ACC-00829,VIC-5946,Drug Offense,INC-005946
ACC-00829,VIC-8557,Robbery,INC-008557
ACC-00829,VIC-16693,Cyber Fraud,INC-016693
ACC-00829,VIC-19184,Murder,INC-019184
ACC-03299,VIC-5947,Theft,INC-005947
ACC-03299,VIC-9826,Cyber Fraud,INC-009826
ACC-03299,VIC-13157,Assault,INC-013157
ACC-06006,VIC-5948,Domestic Violence,INC-005948
ACC-06006,VIC-14068,Vehicle Theft,INC-014068
ACC-00072,VIC-5949,Drug Offense,INC-005949
ACC-00072,VIC-8920,Drug Offense,INC-008920
ACC-01993,VIC-5950,Theft,INC-005950
ACC-01993,VIC-16108,Theft,INC-016108
ACC-07265,VIC-5952,Theft,INC-005952
ACC-07265,VIC-7910,Vehicle Theft,INC-007910
ACC-07265,VIC-11715,Vehicle Theft,INC-011715
ACC-06534,VIC-5953,Drug Offense,INC-005953
ACC-06534,VIC-7003,Robbery,INC-007003
ACC-06534,VIC-14695,Cyber Fraud,INC-014695
ACC-01736,VIC-5956,Domestic Violence,INC-005956
ACC-06879,VIC-5957,Theft,INC-005957
ACC-06879,VIC-6816,Murder,INC-006816
ACC-06879,VIC-10841,Assault,INC-010841
ACC-06879,VIC-12672,Assault,INC-012672
ACC-06879,VIC-14228,Robbery,INC-014228
ACC-06879,VIC-18856,Theft,INC-018856
ACC-02826,VIC-5965,Theft,INC-005965
ACC-02826,VIC-14782,Domestic Violence,INC-014782
ACC-02826,VIC-15648,Domestic Violence,INC-015648
ACC-02826,VIC-15847,Domestic Violence,INC-015847
ACC-04541,VIC-5966,Drug Offense,INC-005966
ACC-04541,VIC-9447,Theft,INC-009447
ACC-06772,VIC-5967,Cyber Fraud,INC-005967
ACC-06772,VIC-7155,Theft,INC-007155
ACC-06772,VIC-14195,Theft,INC-014195
ACC-03547,VIC-5968,Burglary,INC-005968
ACC-03547,VIC-8914,Theft,INC-008914
ACC-03547,VIC-10449,Cyber Fraud,INC-010449
ACC-03547,VIC-15039,Burglary,INC-015039
ACC-03547,VIC-19364,Theft,INC-019364
ACC-02997,VIC-5969,Murder,INC-005969
ACC-02997,VIC-13993,Theft,INC-013993
ACC-02997,VIC-15178,Drug Offense,INC-015178
ACC-02407,VIC-5970,Drug Offense,INC-005970
ACC-00508,VIC-5974,Cyber Fraud,INC-005974
ACC-04352,VIC-5975,Murder,INC-005975
ACC-04352,VIC-6803,Cyber Fraud,INC-006803
ACC-04352,VIC-9858,Burglary,INC-009858
ACC-04352,VIC-16190,Vehicle Theft,INC-016190
ACC-04352,VIC-16477,Murder,INC-016477
ACC-05482,VIC-5979,Drug Offense,INC-005979
ACC-05482,VIC-9843,Drug Offense,INC-009843
ACC-05482,VIC-14652,Assault,INC-014652
