district,date,incident_count,avg_severity,weapon_rate,urbanization,pop_density,literacy,unemployment,rolling_7d_count,day_of_week,month,threshold,high_risk,district_enc
Mysuru,2024-03-30,1,5.2,0.0,51,493,72.6,4.8,1.4285714285714286,5,3,2.0,0,15
Mysuru,2024-03-31,2,3.2,0.5,51,493,72.6,4.8,1.4285714285714286,6,3,2.0,1,15
Mysuru,2024-04-01,2,2.55,0.0,51,493,72.6,4.8,1.5714285714285714,0,4,2.0,1,15
Mysuru,2024-04-02,3,4.6000000000000005,0.0,51,493,72.6,4.8,1.7142857142857142,1,4,2.0,1,15
Mysuru,2024-04-04,3,2.6333333333333333,0.3333333333333333,51,493,72.6,4.8,2.0,3,4,2.0,1,15
Mysuru,2024-04-05,2,2.95,0.0,51,493,72.6,4.8,2.0,4,4,2.0,1,15
Mysuru,2024-04-09,1,2.9,0.0,51,493,72.6,4.8,2.0,1,4,2.0,0,15
Mysuru,2024-04-10,1,1.3,0.0,51,493,72.6,4.8,2.0,2,4,2.0,0,15
Mysuru,2024-04-11,1,4.6,0.0,51,493,72.6,4.8,1.8571428571428572,3,4,2.0,0,15
Mysuru,2024-04-12,1,4.6,1.0,51,493,72.6,4.8,1.7142857142857142,4,4,2.0,0,15
Mysuru,2024-04-13,1,3.9,0.0,51,493,72.6,4.8,1.4285714285714286,5,4,2.0,0,15
Mysuru,2024-04-15,1,3.3,0.0,51,493,72.6,4.8,1.1428571428571428,0,4,2.0,0,15
Mysuru,2024-04-18,1,2.2,0.0,51,493,72.6,4.8,1.0,3,4,2.0,0,15
Mysuru,2024-04-19,1,3.2,0.0,51,493,72.6,4.8,1.0,4,4,2.0,0,15
Mysuru,2024-04-21,2,3.45,0.0,51,493,72.6,4.8,1.1428571428571428,6,4,2.0,1,15
Mysuru,2024-04-24,1,3.7,0.0,51,493,72.6,4.8,1.1428571428571428,2,4,2.0,0,15
Mysuru,2024-04-25,1,2.7,0.0,51,493,72.6,4.8,1.1428571428571428,3,4,2.0,0,15
Mysuru,2024-04-29,1,9.2,1.0,51,493,72.6,4.8,1.1428571428571428,0,4,2.0,0,15
Mysuru,2024-05-02,1,4.5,0.0,51,493,72.6,4.8,1.1428571428571428,3,5,2.0,0,15
Mysuru,2024-05-05,4,2.625,0.25,51,493,72.6,4.8,1.5714285714285714,6,5,2.0,1,15
Mysuru,2024-05-07,1,4.7,0.0,51,493,72.6,4.8,1.5714285714285714,1,5,2.0,0,15
Mysuru,2024-05-10,2,3.35,0.0,51,493,72.6,4.8,1.5714285714285714,4,5,2.0,1,15
Mysuru,2024-05-11,1,3.5,0.0,51,493,72.6,4.8,1.5714285714285714,5,5,2.0,0,15
Mysuru,2024-05-14,1,2.8,0.0,51,493,72.6,4.8,1.5714285714285714,1,5,2.0,0,15
Mysuru,2024-05-16,1,3.3,0.0,51,493,72.6,4.8,1.5714285714285714,3,5,2.0,0,15
Mysuru,2024-05-17,4,2.85,0.0,51,493,72.6,4.8,2.0,4,5,2.0,1,15
Mysuru,2024-05-18,1,4.5,1.0,51,493,72.6,4.8,1.5714285714285714,5,5,2.0,0,15
Mysuru,2024-05-19,1,3.4,1.0,51,493,72.6,4.8,1.5714285714285714,6,5,2.0,0,15
Mysuru,2024-05-20,2,2.5,0.0,51,493,72.6,4.8,1.5714285714285714,0,5,2.0,1,15
Mysuru,2024-05-21,2,2.9,0.0,51,493,72.6,4.8,1.7142857142857142,1,5,2.0,1,15
Mysuru,2024-05-23,4,3.35,0.0,51,493,72.6,4.8,2.142857142857143,3,5,2.0,1,15
Mysuru,2024-05-25,1,2.4,0.0,51,493,72.6,4.8,2.142857142857143,5,5,2.0,0,15
Mysuru,2024-05-26,1,4.0,0.0,51,493,72.6,4.8,1.7142857142857142,6,5,2.0,0,15
Mysuru,2024-05-27,1,1.8,0.0,51,493,72.6,4.8,1.7142857142857142,0,5,2.0,0,15
Mysuru,2024-05-28,2,4.15,0.0,51,493,72.6,4.8,1.8571428571428572,1,5,2.0,1,15
Mysuru,2024-05-29,1,2.8,0.0,51,493,72.6,4.8,1.7142857142857142,2,5,2.0,0,15
Mysuru,2024-05-31,2,2.55,0.0,51,493,72.6,4.8,1.7142857142857142,4,5,2.0,1,15
Mysuru,2024-06-02,1,2.5,0.0,51,493,72.6,4.8,1.2857142857142858,6,6,2.0,0,15
Mysuru,2024-06-06,2,2.6500000000000004,0.0,51,493,72.6,4.8,1.4285714285714286,3,6,2.0,1,15
Mysuru,2024-06-07,2,3.45,0.0,51,493,72.6,4.8,1.5714285714285714,4,6,2.0,1,15
Mysuru,2024-06-15,2,2.75,0.0,51,493,72.6,4.8,1.7142857142857142,5,6,2.0,1,15
Mysuru,2024-06-17,1,1.7,0.0,51,493,72.6,4.8,1.5714285714285714,0,6,2.0,0,15
Mysuru,2024-06-18,1,2.8,0.0,51,493,72.6,4.8,1.5714285714285714,1,6,2.0,0,15
Mysuru,2024-06-19,2,4.0,0.0,51,493,72.6,4.8,1.5714285714285714,2,6,2.0,1,15
Mysuru,2024-06-20,1,3.2,0.0,51,493,72.6,4.8,1.5714285714285714,3,6,2.0,0,15
Mysuru,2024-06-21,2,2.4000000000000004,0.0,51,493,72.6,4.8,1.5714285714285714,4,6,2.0,1,15
Mysuru,2024-06-22,1,2.1,0.0,51,493,72.6,4.8,1.4285714285714286,5,6,2.0,0,15
Mysuru,2024-06-30,2,5.05,0.5,51,493,72.6,4.8,1.4285714285714286,6,6,2.0,1,15
Mysuru,2024-07-01,3,1.4333333333333333,0.0,51,493,72.6,4.8,1.7142857142857142,0,7,2.0,1,15
Mysuru,2024-07-03,1,1.4,0.0,51,493,72.6,4.8,1.7142857142857142,2,7,2.0,0,15
Mysuru,2024-07-05,2,3.1,0.0,51,493,72.6,4.8,1.7142857142857142,4,7,2.0,1,15
Mysuru,2024-07-06,1,6.0,0.0,51,493,72.6,4.8,1.7142857142857142,5,7,2.0,0,15
Mysuru,2024-07-07,1,4.5,0.0,51,493,72.6,4.8,1.5714285714285714,6,7,2.0,0,15
Mysuru,2024-07-11,1,3.0,0.0,51,493,72.6,4.8,1.5714285714285714,3,7,2.0,0,15
Mysuru,2024-07-12,3,5.166666666666667,0.3333333333333333,51,493,72.6,4.8,1.7142857142857142,4,7,2.0,1,15
Mysuru,2024-07-14,1,2.4,0.0,51,493,72.6,4.8,1.4285714285714286,6,7,2.0,0,15
Mysuru,2024-07-15,1,7.0,0.0,51,493,72.6,4.8,1.4285714285714286,0,7,2.0,0,15
Mysuru,2024-07-16,2,3.8,0.0,51,493,72.6,4.8,1.4285714285714286,1,7,2.0,1,15
Mysuru,2024-07-17,1,5.5,1.0,51,493,72.6,4.8,1.4285714285714286,2,7,2.0,0,15
Mysuru,2024-07-18,1,3.1,0.0,51,493,72.6,4.8,1.4285714285714286,3,7,2.0,0,15
Mysuru,2024-07-19,1,4.7,0.0,51,493,72.6,4.8,1.4285714285714286,4,7,2.0,0,15
Mysuru,2024-07-20,1,1.7,0.0,51,493,72.6,4.8,1.1428571428571428,5,7,2.0,0,15
Mysuru,2024-07-21,1,2.9,0.0,51,493,72.6,4.8,1.1428571428571428,6,7,2.0,0,15
Mysuru,2024-07-23,1,6.9,0.0,51,493,72.6,4.8,1.1428571428571428,1,7,2.0,0,15
Mysuru,2024-07-27,1,3.1,0.0,51,493,72.6,4.8,1.0,5,7,2.0,0,15
Mysuru,2024-08-01,2,2.9000000000000004,0.0,51,493,72.6,4.8,1.1428571428571428,3,8,2.0,1,15
Mysuru,2024-08-02,3,3.533333333333333,0.0,51,493,72.6,4.8,1.4285714285714286,4,8,2.0,1,15
Mysuru,2024-08-03,1,3.0,0.0,51,493,72.6,4.8,1.4285714285714286,5,8,2.0,0,15
Mysuru,2024-08-05,2,3.5,0.5,51,493,72.6,4.8,1.5714285714285714,0,8,2.0,1,15
Mysuru,2024-08-06,2,3.5,0.0,51,493,72.6,4.8,1.7142857142857142,1,8,2.0,1,15
Mysuru,2024-08-07,1,2.9,0.0,51,493,72.6,4.8,1.7142857142857142,2,8,2.0,0,15
Mysuru,2024-08-08,1,4.9,0.0,51,493,72.6,4.8,1.7142857142857142,3,8,2.0,0,15
Mysuru,2024-08-11,2,3.3,0.0,51,493,72.6,4.8,1.7142857142857142,6,8,2.0,1,15
Mysuru,2024-08-12,1,1.3,0.0,51,493,72.6,4.8,1.4285714285714286,0,8,2.0,0,15
Mysuru,2024-08-13,2,2.8499999999999996,0.0,51,493,72.6,4.8,1.5714285714285714,1,8,2.0,1,15
Mysuru,2024-08-14,2,3.1500000000000004,0.0,51,493,72.6,4.8,1.5714285714285714,2,8,2.0,1,15
Mysuru,2024-08-16,2,2.35,0.0,51,493,72.6,4.8,1.5714285714285714,4,8,2.0,1,15
Mysuru,2024-08-18,1,4.6,0.0,51,493,72.6,4.8,1.5714285714285714,6,8,2.0,0,15
Mysuru,2024-08-19,3,2.4,0.0,51,493,72.6,4.8,1.8571428571428572,0,8,2.0,1,15
Mysuru,2024-08-21,2,2.15,0.0,51,493,72.6,4.8,1.8571428571428572,2,8,2.0,1,15
Mysuru,2024-08-22,1,3.0,0.0,51,493,72.6,4.8,1.8571428571428572,3,8,2.0,0,15
Mysuru,2024-08-23,1,2.4,0.0,51,493,72.6,4.8,1.7142857142857142,4,8,2.0,0,15
Mysuru,2024-08-24,2,3.55,0.0,51,493,72.6,4.8,1.7142857142857142,5,8,2.0,1,15
Mysuru,2024-08-26,1,2.6,1.0,51,493,72.6,4.8,1.5714285714285714,0,8,2.0,0,15
Mysuru,2024-08-28,2,2.85,0.0,51,493,72.6,4.8,1.7142857142857142,2,8,2.0,1,15
Mysuru,2024-08-31,2,6.3,0.5,51,493,72.6,4.8,1.5714285714285714,5,8,2.0,1,15
Mysuru,2024-09-01,1,4.3,0.0,51,493,72.6,4.8,1.4285714285714286,6,9,2.0,0,15
Mysuru,2024-09-02,4,2.0,0.0,51,493,72.6,4.8,1.8571428571428572,0,9,2.0,1,15
Mysuru,2024-09-04,4,2.725,0.0,51,493,72.6,4.8,2.2857142857142856,2,9,2.0,1,15
Mysuru,2024-09-05,1,4.3,0.0,51,493,72.6,4.8,2.142857142857143,3,9,2.0,0,15
Mysuru,2024-09-06,2,5.0,0.5,51,493,72.6,4.8,2.2857142857142856,4,9,2.0,1,15
Mysuru,2024-09-10,2,4.55,0.0,51,493,72.6,4.8,2.2857142857142856,1,9,2.0,1,15
Mysuru,2024-09-11,1,4.0,0.0,51,493,72.6,4.8,2.142857142857143,2,9,2.0,0,15
Mysuru,2024-09-13,1,1.1,0.0,51,493,72.6,4.8,2.142857142857143,4,9,2.0,0,15
Mysuru,2024-09-14,2,2.75,0.0,51,493,72.6,4.8,1.8571428571428572,5,9,2.0,1,15
Mysuru,2024-09-16,2,2.85,0.0,51,493,72.6,4.8,1.5714285714285714,0,9,2.0,1,15
Mysuru,2024-09-17,1,7.5,0.0,51,493,72.6,4.8,1.5714285714285714,1,9,2.0,0,15
Mysuru,2024-09-18,1,2.5,0.0,51,493,72.6,4.8,1.4285714285714286,2,9,2.0,0,15
Mysuru,2024-09-19,2,1.9,0.0,51,493,72.6,4.8,1.4285714285714286,3,9,2.0,1,15
Mysuru,2024-09-20,1,1.0,0.0,51,493,72.6,4.8,1.4285714285714286,4,9,2.0,0,15
Mysuru,2024-09-21,2,2.6,0.0,51,493,72.6,4.8,1.5714285714285714,5,9,2.0,1,15
Mysuru,2024-09-22,2,1.9000000000000001,0.0,51,493,72.6,4.8,1.5714285714285714,6,9,2.0,1,15
Mysuru,2024-09-23,4,4.425000000000001,0.0,51,493,72.6,4.8,1.8571428571428572,0,9,2.0,1,15
Mysuru,2024-09-25,1,2.8,0.0,51,493,72.6,4.8,1.8571428571428572,2,9,2.0,0,15
Mysuru,2024-09-28,3,2.8000000000000003,0.0,51,493,72.6,4.8,2.142857142857143,5,9,2.0,1,15
Mysuru,2024-09-29,2,3.45,0.5,51,493,72.6,4.8,2.142857142857143,6,9,2.0,1,15
Mysuru,2024-09-30,1,4.7,1.0,51,493,72.6,4.8,2.142857142857143,0,9,2.0,0,15
Mysuru,2024-10-01,1,1.8,0.0,51,493,72.6,4.8,2.0,1,10,2.0,0,15
Mysuru,2024-10-02,2,2.4000000000000004,0.0,51,493,72.6,4.8,2.0,2,10,2.0,1,15
Mysuru,2024-10-05,1,2.2,0.0,51,493,72.6,4.8,1.5714285714285714,5,10,2.0,0,15
Mysuru,2024-10-07,1,5.6,0.0,51,493,72.6,4.8,1.5714285714285714,0,10,2.0,0,15
Mysuru,2024-10-08,2,2.8,0.0,51,493,72.6,4.8,1.4285714285714286,1,10,2.0,1,15
Mysuru,2024-10-10,1,1.6,0.0,51,493,72.6,4.8,1.2857142857142858,3,10,2.0,0,15
Mysuru,2024-10-14,1,3.7,0.0,51,493,72.6,4.8,1.2857142857142858,0,10,2.0,0,15
Mysuru,2024-10-15,1,4.4,1.0,51,493,72.6,4.8,1.2857142857142858,1,10,2.0,0,15
Mysuru,2024-10-17,2,3.8,0.0,51,493,72.6,4.8,1.2857142857142858,3,10,2.0,1,15
Mysuru,2024-10-18,2,2.35,0.0,51,493,72.6,4.8,1.4285714285714286,4,10,2.0,1,15
Mysuru,2024-10-20,1,3.6,0.0,51,493,72.6,4.8,1.4285714285714286,6,10,2.0,0,15
Mysuru,2024-10-22,1,1.6,0.0,51,493,72.6,4.8,1.2857142857142858,1,10,2.0,0,15
Mysuru,2024-10-23,1,4.1,0.0,51,493,72.6,4.8,1.2857142857142858,2,10,2.0,0,15
Mysuru,2024-10-24,2,2.55,0.0,51,493,72.6,4.8,1.4285714285714286,3,10,2.0,1,15
Mysuru,2024-10-27,1,2.2,0.0,51,493,72.6,4.8,1.4285714285714286,6,10,2.0,0,15
Mysuru,2024-10-29,1,1.5,0.0,51,493,72.6,4.8,1.2857142857142858,1,10,2.0,0,15
Mysuru,2024-10-31,1,3.0,0.0,51,493,72.6,4.8,1.1428571428571428,3,10,2.0,0,15
Mysuru,2024-11-02,2,3.9000000000000004,0.0,51,493,72.6,4.8,1.2857142857142858,5,11,2.0,1,15
Mysuru,2024-11-03,1,2.7,1.0,51,493,72.6,4.8,1.2857142857142858,6,11,2.0,0,15
Mysuru,2024-11-04,1,2.9,1.0,51,493,72.6,4.8,1.2857142857142858,0,11,2.0,0,15
Mysuru,2024-11-06,1,1.5,0.0,51,493,72.6,4.8,1.1428571428571428,2,11,2.0,0,15
Mysuru,2024-11-08,3,3.233333333333333,0.0,51,493,72.6,4.8,1.4285714285714286,4,11,2.0,1,15
Mysuru,2024-11-09,3,2.8000000000000003,0.0,51,493,72.6,4.8,1.7142857142857142,5,11,2.0,1,15
Mysuru,2024-11-10,1,1.7,0.0,51,493,72.6,4.8,1.7142857142857142,6,11,2.0,0,15
Mysuru,2024-11-11,1,3.2,0.0,51,493,72.6,4.8,1.5714285714285714,0,11,2.0,0,15
Mysuru,2024-11-12,2,2.95,0.0,51,493,72.6,4.8,1.7142857142857142,1,11,2.0,1,15
Mysuru,2024-11-13,1,3.9,0.0,51,493,72.6,4.8,1.7142857142857142,2,11,2.0,0,15
Mysuru,2024-11-16,4,2.675,0.0,51,493,72.6,4.8,2.142857142857143,5,11,2.0,1,15
Mysuru,2024-11-17,2,4.0,0.0,51,493,72.6,4.8,2.0,6,11,2.0,1,15
Mysuru,2024-11-19,2,5.85,0.0,51,493,72.6,4.8,1.8571428571428572,1,11,2.0,1,15
Mysuru,2024-11-20,2,4.45,0.5,51,493,72.6,4.8,2.0,2,11,2.0,1,15
Mysuru,2024-11-21,2,6.85,0.5,51,493,72.6,4.8,2.142857142857143,3,11,2.0,1,15
Mysuru,2024-11-24,2,4.95,0.5,51,493,72.6,4.8,2.142857142857143,6,11,2.0,1,15
Mysuru,2024-11-25,1,2.7,0.0,51,493,72.6,4.8,2.142857142857143,0,11,2.0,0,15
Mysuru,2024-11-26,1,1.0,0.0,51,493,72.6,4.8,1.7142857142857142,1,11,2.0,0,15
Mysuru,2024-11-27,2,2.95,0.0,51,493,72.6,4.8,1.7142857142857142,2,11,2.0,1,15
Mysuru,2024-11-28,2,2.7,0.0,51,493,72.6,4.8,1.7142857142857142,3,11,2.0,1,15
Mysuru,2024-11-29,2,4.6,0.0,51,493,72.6,4.8,1.7142857142857142,4,11,2.0,1,15
Mysuru,2024-11-30,1,5.6,0.0,51,493,72.6,4.8,1.5714285714285714,5,11,2.0,0,15
Mysuru,2024-12-02,3,3.5666666666666664,0.0,51,493,72.6,4.8,1.7142857142857142,0,12,2.0,1,15
Mysuru,2024-12-03,2,1.5499999999999998,0.0,51,493,72.6,4.8,1.8571428571428572,1,12,2.0,1,15
Mysuru,2024-12-04,2,3.6,0.0,51,493,72.6,4.8,2.0,2,12,2.0,1,15
Mysuru,2024-12-06,1,3.1,0.0,51,493,72.6,4.8,1.8571428571428572,4,12,2.0,0,15
Mysuru,2024-12-07,1,1.6,0.0,51,493,72.6,4.8,1.7142857142857142,5,12,2.0,0,15
Mysuru,2024-12-08,1,3.5,0.0,51,493,72.6,4.8,1.5714285714285714,6,12,2.0,0,15
Mysuru,2024-12-15,1,5.3,0.0,51,493,72.6,4.8,1.5714285714285714,6,12,2.0,0,15
Mysuru,2024-12-17,3,2.6,0.0,51,493,72.6,4.8,1.5714285714285714,1,12,2.0,1,15
Mysuru,2024-12-18,3,4.233333333333333,0.3333333333333333,51,493,72.6,4.8,1.7142857142857142,2,12,2.0,1,15
Mysuru,2024-12-20,1,1.4,0.0,51,493,72.6,4.8,1.5714285714285714,4,12,2.0,0,15
Mysuru,2024-12-22,3,4.3999999999999995,0.0,51,493,72.6,4.8,1.8571428571428572,6,12,2.0,1,15
Mysuru,2024-12-23,2,3.15,0.0,51,493,72.6,4.8,2.0,0,12,2.0,1,15
Mysuru,2024-12-24,1,2.3,0.0,51,493,72.6,4.8,2.0,1,12,2.0,0,15
Mysuru,2024-12-25,3,3.0666666666666664,0.0,51,493,72.6,4.8,2.2857142857142856,2,12,2.0,1,15
Mysuru,2024-12-26,1,1.7,0.0,51,493,72.6,4.8,2.0,3,12,2.0,0,15
Mysuru,2024-12-28,1,3.1,0.0,51,493,72.6,4.8,1.7142857142857142,5,12,2.0,0,15
Mysuru,2025-01-01,2,3.25,0.0,51,493,72.6,4.8,1.8571428571428572,2,1,2.0,1,15
Mysuru,2025-01-02,1,4.4,0.0,51,493,72.6,4.8,1.5714285714285714,3,1,2.0,0,15
Mysuru,2025-01-04,2,3.75,0.5,51,493,72.6,4.8,1.5714285714285714,5,1,2.0,1,15
Mysuru,2025-01-05,2,3.4,0.0,51,493,72.6,4.8,1.7142857142857142,6,1,2.0,1,15
Mysuru,2025-01-06,5,4.56,0.2,51,493,72.6,4.8,2.0,0,1,2.0,1,15
Mysuru,2025-01-07,3,2.966666666666667,0.0,51,493,72.6,4.8,2.2857142857142856,1,1,2.0,1,15
Mysuru,2025-01-08,1,2.8,0.0,51,493,72.6,4.8,2.2857142857142856,2,1,2.0,0,15
Mysuru,2025-01-11,1,2.6,0.0,51,493,72.6,4.8,2.142857142857143,5,1,2.0,0,15
Mysuru,2025-01-14,2,2.75,0.0,51,493,72.6,4.8,2.2857142857142856,1,1,2.0,1,15
Mysuru,2025-01-15,2,2.85,0.0,51,493,72.6,4.8,2.2857142857142856,2,1,2.0,1,15
Mysuru,2025-01-16,2,3.6500000000000004,0.0,51,493,72.6,4.8,2.2857142857142856,3,1,2.0,1,15
Mysuru,2025-01-18,1,2.2,0.0,51,493,72.6,4.8,1.7142857142857142,5,1,2.0,0,15
Mysuru,2025-01-20,1,4.8,0.0,51,493,72.6,4.8,1.4285714285714286,0,1,2.0,0,15
Mysuru,2025-01-22,1,2.2,0.0,51,493,72.6,4.8,1.4285714285714286,2,1,2.0,0,15
Mysuru,2025-01-24,1,2.7,0.0,51,493,72.6,4.8,1.4285714285714286,4,1,2.0,0,15
Mysuru,2025-01-25,1,4.4,0.0,51,493,72.6,4.8,1.2857142857142858,5,1,2.0,0,15
Mysuru,2025-01-26,1,4.0,0.0,51,493,72.6,4.8,1.1428571428571428,6,1,2.0,0,15
Mysuru,2025-01-28,2,2.55,0.0,51,493,72.6,4.8,1.1428571428571428,1,1,2.0,1,15
Mysuru,2025-02-02,1,2.5,0.0,51,493,72.6,4.8,1.1428571428571428,6,2,2.0,0,15
Mysuru,2025-02-03,1,3.6,0.0,51,493,72.6,4.8,1.1428571428571428,0,2,2.0,0,15
Mysuru,2025-02-04,1,2.0,0.0,51,493,72.6,4.8,1.1428571428571428,1,2,2.0,0,15
Mysuru,2025-02-05,1,4.4,1.0,51,493,72.6,4.8,1.1428571428571428,2,2,2.0,0,15
Mysuru,2025-02-07,2,5.2,0.5,51,493,72.6,4.8,1.2857142857142858,4,2,2.0,1,15
Mysuru,2025-02-08,1,3.1,1.0,51,493,72.6,4.8,1.2857142857142858,5,2,2.0,0,15
Mysuru,2025-02-09,3,2.1666666666666665,0.0,51,493,72.6,4.8,1.4285714285714286,6,2,2.0,1,15
Mysuru,2025-02-10,1,3.4,0.0,51,493,72.6,4.8,1.4285714285714286,0,2,2.0,0,15
Mysuru,2025-02-11,2,5.15,0.0,51,493,72.6,4.8,1.5714285714285714,1,2,2.0,1,15
Mysuru,2025-02-16,1,4.2,0.0,51,493,72.6,4.8,1.5714285714285714,6,2,2.0,0,15
Mysuru,2025-02-18,1,2.3,0.0,51,493,72.6,4.8,1.5714285714285714,1,2,2.0,0,15
Mysuru,2025-02-19,1,3.0,0.0,51,493,72.6,4.8,1.4285714285714286,2,2,2.0,0,15
Mysuru,2025-02-20,1,1.8,0.0,51,493,72.6,4.8,1.4285714285714286,3,2,2.0,0,15
Mysuru,2025-02-21,1,2.9,0.0,51,493,72.6,4.8,1.1428571428571428,4,2,2.0,0,15
Mysuru,2025-02-23,1,9.6,1.0,51,493,72.6,4.8,1.1428571428571428,6,2,2.0,0,15
Mysuru,2025-02-24,1,5.4,0.0,51,493,72.6,4.8,1.0,0,2,2.0,0,15
Mysuru,2025-02-25,1,1.9,0.0,51,493,72.6,4.8,1.0,1,2,2.0,0,15
Mysuru,2025-02-26,1,2.3,0.0,51,493,72.6,4.8,1.0,2,2,2.0,0,15
Mysuru,2025-02-27,1,3.9,0.0,51,493,72.6,4.8,1.0,3,2,2.0,0,15
Mysuru,2025-03-01,1,6.6,0.0,51,493,72.6,4.8,1.0,5,3,2.0,0,15
Mysuru,2025-03-02,3,1.8333333333333333,0.0,51,493,72.6,4.8,1.2857142857142858,6,3,2.0,1,15
Mysuru,2025-03-03,1,9.8,1.0,51,493,72.6,4.8,1.2857142857142858,0,3,2.0,0,15
Mysuru,2025-03-04,2,2.1,0.0,51,493,72.6,4.8,1.4285714285714286,1,3,2.0,1,15
Mysuru,2025-03-06,2,2.8499999999999996,0.0,51,493,72.6,4.8,1.5714285714285714,3,3,2.0,1,15
Mysuru,2025-03-08,1,4.4,0.0,51,493,72.6,4.8,1.5714285714285714,5,3,2.0,0,15
Mysuru,2025-03-09,1,9.4,1.0,51,493,72.6,4.8,1.5714285714285714,6,3,2.0,0,15
Mysuru,2025-03-10,1,5.5,0.0,51,493,72.6,4.8,1.5714285714285714,0,3,2.0,0,15
Mysuru,2025-03-12,2,3.9000000000000004,0.0,51,493,72.6,4.8,1.4285714285714286,2,3,2.0,1,15
Mysuru,2025-03-13,1,1.4,0.0,51,493,72.6,4.8,1.4285714285714286,3,3,2.0,0,15
Mysuru,2025-03-14,1,6.5,0.0,51,493,72.6,4.8,1.2857142857142858,4,3,2.0,0,15
Mysuru,2025-03-17,2,2.8,0.5,51,493,72.6,4.8,1.2857142857142858,0,3,2.0,1,15
Mysuru,2025-03-18,1,1.7,0.0,51,493,72.6,4.8,1.2857142857142858,1,3,2.0,0,15
Mysuru,2025-03-19,1,1.2,0.0,51,493,72.6,4.8,1.2857142857142858,2,3,2.0,0,15
Mysuru,2025-03-20,1,2.2,0.0,51,493,72.6,4.8,1.2857142857142858,3,3,2.0,0,15
Mysuru,2025-03-21,3,3.766666666666667,0.0,51,493,72.6,4.8,1.4285714285714286,4,3,2.0,1,15
Mysuru,2025-03-22,2,3.95,1.0,51,493,72.6,4.8,1.5714285714285714,5,3,2.0,1,15
Mysuru,2025-03-23,3,3.3000000000000003,0.0,51,493,72.6,4.8,1.8571428571428572,6,3,2.0,1,15
Mysuru,2025-03-24,1,1.7,0.0,51,493,72.6,4.8,1.7142857142857142,0,3,2.0,0,15
Mysuru,2025-03-25,2,2.55,0.0,51,493,72.6,4.8,1.8571428571428572,1,3,2.0,1,15
Mysuru,2025-03-27,2,4.15,0.0,51,493,72.6,4.8,2.0,3,3,2.0,1,15
Mysuru,2025-03-28,1,1.5,0.0,51,493,72.6,4.8,2.0,4,3,2.0,0,15
Mysuru,2025-03-29,3,3.1666666666666665,0.3333333333333333,51,493,72.6,4.8,2.0,5,3,2.0,1,15
Mysuru,2025-03-30,1,4.3,1.0,51,493,72.6,4.8,1.8571428571428572,6,3,2.0,0,15
Mysuru,2025-04-01,1,1.2,0.0,51,493,72.6,4.8,1.5714285714285714,1,4,2.0,0,15
Mysuru,2025-04-02,1,1.7,0.0,51,493,72.6,4.8,1.5714285714285714,2,4,2.0,0,15
Mysuru,2025-04-03,1,4.2,0.0,51,493,72.6,4.8,1.4285714285714286,3,4,2.0,0,15
Mysuru,2025-04-05,2,3.7,0.0,51,493,72.6,4.8,1.4285714285714286,5,4,2.0,1,15
Mysuru,2025-04-07,1,1.6,0.0,51,493,72.6,4.8,1.4285714285714286,0,4,2.0,0,15
Mysuru,2025-04-08,1,8.6,1.0,51,493,72.6,4.8,1.1428571428571428,1,4,2.0,0,15
Mysuru,2025-04-11,1,4.4,0.0,51,493,72.6,4.8,1.1428571428571428,4,4,2.0,0,15
Mysuru,2025-04-13,1,5.5,0.0,51,493,72.6,4.8,1.1428571428571428,6,4,2.0,0,15
Mysuru,2025-04-14,4,3.85,0.0,51,493,72.6,4.8,1.5714285714285714,0,4,2.0,1,15
Mysuru,2025-04-16,1,1.4,0.0,51,493,72.6,4.8,1.5714285714285714,2,4,2.0,0,15
Mysuru,2025-04-18,1,4.0,0.0,51,493,72.6,4.8,1.4285714285714286,4,4,2.0,0,15
Mysuru,2025-04-21,2,2.1500000000000004,0.0,51,493,72.6,4.8,1.5714285714285714,0,4,2.0,1,15
Mysuru,2025-04-26,3,2.733333333333333,0.3333333333333333,51,493,72.6,4.8,1.8571428571428572,5,4,2.0,1,15
Mysuru,2025-04-27,2,2.8499999999999996,0.0,51,493,72.6,4.8,2.0,6,4,2.0,1,15
Mysuru,2025-04-29,2,3.4000000000000004,0.0,51,493,72.6,4.8,2.142857142857143,1,4,2.0,1,15
Mysuru,2025-04-30,1,4.9,1.0,51,493,72.6,4.8,1.7142857142857142,2,4,2.0,0,15
Mysuru,2025-05-01,2,1.9,0.0,51,493,72.6,4.8,1.8571428571428572,3,5,2.0,1,15
Mysuru,2025-05-02,1,1.5,0.0,51,493,72.6,4.8,1.8571428571428572,4,5,2.0,0,15
Mysuru,2025-05-03,1,1.6,0.0,51,493,72.6,4.8,1.7142857142857142,5,5,2.0,0,15
Mysuru,2025-05-04,2,2.0,0.0,51,493,72.6,4.8,1.5714285714285714,6,5,2.0,1,15
Mysuru,2025-05-05,1,4.9,0.0,51,493,72.6,4.8,1.4285714285714286,0,5,2.0,0,15
Mysuru,2025-05-08,1,2.8,0.0,51,493,72.6,4.8,1.2857142857142858,3,5,2.0,0,15
Mysuru,2025-05-09,2,1.65,0.0,51,493,72.6,4.8,1.4285714285714286,4,5,2.0,1,15
Mysuru,2025-05-10,2,6.1,0.5,51,493,72.6,4.8,1.4285714285714286,5,5,2.0,1,15
